,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Michail Antonio,9.0,jm JAM,FW,31-251,90,36,1,3,14,19,2,36,3,3,100.0,0,0.0,26,125,46,4,1,1,3,2,30,9
1,Manuel Lanzini,10.0,ar ARG,AM,28-292,84,43,1,11,26,7,1,42,0,0,,0,,22,90,46,0,1,0,3,0,29,2
2,Saïd Benrahma,22.0,dz ALG,AM,26-116,6,4,0,0,1,3,0,4,0,0,,0,,3,19,9,0,0,0,0,0,5,0
3,Jarrod Bowen,20.0,eng ENG,"AM,RW",24-349,90,37,0,8,13,18,6,37,2,1,50.0,1,50.0,25,161,25,2,1,1,2,0,22,3
4,Declan Rice,41.0,eng ENG,"CM,DM,CB",22-324,90,52,8,28,22,4,0,52,1,1,100.0,0,0.0,27,256,44,0,2,0,1,1,27,0
5,Tomáš Souček,28.0,cz CZE,"CM,DM",26-280,90,32,5,8,16,8,4,32,0,0,,0,,15,99,19,1,0,0,1,0,16,2
6,Ben Johnson,31.0,eng ENG,WB,21-314,44,26,1,5,15,6,0,26,0,0,,0,,8,36,14,1,0,0,0,0,12,0
7,Arthur Masuaku,26.0,cd COD,"WB,LB",28-027,46,36,5,10,19,7,0,36,1,1,100.0,0,0.0,13,70,32,1,0,0,0,0,15,0
8,Vladimír Coufal,5.0,cz CZE,"WB,RB",29-104,90,45,6,17,14,14,3,45,0,0,,0,,23,91,42,0,0,0,2,0,22,2
9,Issa Diop,23.0,fr FRA,CB,24-329,90,41,6,21,19,1,1,41,0,0,,0,,23,74,37,0,0,0,0,0,28,0
10,Kurt Zouma,4.0,fr FRA,CB,27-038,70,41,11,28,13,0,0,41,0,0,,0,,21,83,34,0,0,0,0,0,20,0
11,Pablo Fornals,8.0,es ESP,"LW,CM",25-285,20,8,0,1,6,1,0,8,0,0,,0,,7,38,2,0,0,0,0,2,7,0
12,Craig Dawson,15.0,eng ENG,CB,31-212,90,45,8,27,16,2,2,45,0,0,,0,,30,134,56,0,0,0,1,0,30,0
13,Łukasz Fabiański,1.0,pl POL,GK,36-230,90,33,32,33,0,0,0,33,0,0,,0,,28,169,90,0,0,0,0,0,12,0
14,14 Players,,,,,990,479,84,200,194,90,19,478,7,6,85.7,1,14.3,271,1445,496,9,5,2,13,5,275,18
