,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Adam Armstrong,9.0,eng ENG,"FW,AM",24-228,90,18,16,2,0,0,0,1,0,0,0,0,0,12,0,0
1,Che Adams,10.0,sct SCO,FW,25-075,63,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
2,Armando Broja,18.0,al ALB,FW,20-016,27,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Nathan Redmond,11.0,eng ENG,LM,27-204,63,26,26,0,0,0,0,2,0,0,0,0,0,20,0,2
4,Moussa Djenepo,19.0,ml MLI,"WB,LM",23-103,27,13,13,0,0,0,0,2,0,0,0,0,0,10,0,0
5,James Ward-Prowse,8.0,eng ENG,CM,26-329,90,74,66,8,3,0,0,10,0,5,2,3,0,62,0,2
6,Oriol Romeu,6.0,es ESP,"CM,CB",30-002,90,82,81,1,1,1,2,1,0,0,0,0,0,68,0,1
7,Mohamed Elyounoussi,24.0,no NOR,"RM,CM",27-053,90,31,28,0,0,0,0,2,0,0,0,0,0,16,3,1
8,Kyle Walker-Peters,2.0,eng ENG,LB,24-166,73,50,42,8,0,0,0,3,8,0,0,0,0,41,0,1
9,Shane Long,7.0,ie IRL,AM,34-247,17,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
10,Mohammed Salisu,22.0,gh GHA,CB,22-162,90,69,65,4,2,0,0,1,2,0,0,0,0,58,0,0
11,Jan Bednarek,35.0,pl POL,CB,25-167,90,74,72,2,2,0,0,0,0,0,0,0,0,61,0,0
12,Valentino Livramento,21.0,eng ENG,"RB,WB",18-318,90,65,54,11,0,0,0,3,11,0,0,0,0,53,0,2
13,Alex McCarthy,1.0,eng ENG,GK,31-297,90,25,22,3,0,0,0,0,0,0,0,0,0,20,0,0
14,14 Players,,,,,990,550,508,39,8,1,2,26,21,5,2,3,0,438,3,9
