,num,joueur
0,,Fabio Borini
1,,Liam Bridcutt
2,,Santiago Vergini
3,,Lee Cattermole
4,,Ki Sung-yueng
5,,Adam Johnson
6,,Phil Bardsley
7,,Carlos Cuéllar
8,,Wes Brown
9,,
10,,Óscar Ustari
