,num,joueur
0,1,Hugo Lloris
1,4,Oliver Skipp
2,5,Pierre Højbjerg
3,6,Davinson Sánchez
4,7,Son Heung-min
5,10,Harry Kane
6,12,Emerson
7,19,Ryan Sessegnon
8,33,Ben Davies
9,34,Clément Lenglet
10,38,Yves Bissouma
