,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Robinson,7.0,ie IRL,FW,25-363,45,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1,Mbaye Diagne,17.0,sn SEN,FW,29-094,45,6,6,0,0,0,0,1,0,0,0,0,0,3,0,0
2,Matheus Pereira,12.0,pt POR,"FW,RM",24-270,90,38,32,6,2,0,0,5,1,2,1,0,1,24,0,2
3,Robert Snodgrass,23.0,sct SCO,CM,33-145,90,39,37,2,0,0,0,1,0,0,0,0,0,32,0,0
4,Jake Livermore,8.0,eng ENG,"CM,DM",31-077,82,34,34,0,0,1,0,0,0,0,0,0,0,19,0,1
5,Matt Phillips,10.0,sct SCO,CM,29-323,8,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
6,Conor Gallagher,18.0,eng ENG,"RM,CM",20-359,90,25,25,0,0,0,0,1,0,0,0,0,0,20,0,1
7,Kieran Gibbs,3.0,eng ENG,"LB,WB",31-126,90,43,39,4,0,0,0,4,4,0,0,0,0,26,0,2
8,Darnell Furlong,2.0,eng ENG,"RB,WB",25-091,90,39,29,10,0,0,0,2,10,0,0,0,0,15,0,1
9,Dara O'Shea,27.0,ie IRL,CB,21-332,23,11,10,1,1,0,1,0,0,0,0,0,0,7,0,0
10,Karlan Grant,29.0,eng ENG,LM,23-134,67,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0
11,Kyle Bartley,5.0,eng ENG,CB,29-253,90,30,29,1,1,0,0,0,0,0,0,0,0,22,0,0
12,Semi Ajayi,6.0,ng NGA,CB,27-082,90,43,38,5,1,0,0,2,4,0,0,0,0,26,0,1
13,Sam Johnstone,1.0,eng ENG,GK,27-311,90,43,29,13,6,0,0,0,0,0,0,0,0,19,1,0
14,14 Players,,,,,990,377,334,42,11,1,1,17,19,2,1,0,1,236,1,8
