,num,joueur
0,,Dedryck Boyata
1,,Zat Knight
2,,Sam Ricketts
3,,Kevin Davies
4,,Tim Ream
5,,Ivan Klasnić
6,,Nigel Reo-Coker
7,,Martin Petrov
8,,Mark Davies
9,,
10,,Jussi Jääskeläinen
