,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,7.0,no NOR,FW,30-021,90,24,24,0,0,0,0,1,0,0,0,0,0,21,0,0
1,João Pedro,10.0,br BRA,FW,20-132,82,28,26,2,0,0,0,0,1,0,0,0,0,15,0,3
2,Cucho,29.0,co COL,FW,22-291,8,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
3,Ken Sema,12.0,se SWE,LM,28-128,90,25,25,0,0,0,0,2,0,0,0,0,0,13,0,1
4,Edo Kayembe,39.0,cd COD,CM,23-247,69,27,26,1,0,0,0,1,0,1,0,1,0,21,0,0
5,Tom Cleverley,8.0,eng ENG,CM,32-177,21,9,5,4,1,0,0,3,0,3,3,0,0,3,0,0
6,Moussa Sissoko,19.0,fr FRA,CM,32-173,90,39,37,2,2,0,1,1,0,0,0,0,0,30,0,0
7,Juraj Kucka,33.0,sk SVK,RM,34-344,90,32,32,0,0,0,0,2,0,0,0,0,0,25,0,1
8,Hassane Kamara,14.0,ci CIV,LB,27-337,90,58,45,13,1,1,0,5,12,0,0,0,0,33,0,3
9,Samir Santos,22.0,br BRA,CB,27-062,90,36,34,2,2,0,1,0,0,0,0,0,0,27,0,0
10,Craig Cathcart,15.0,nir NIR,CB,32-364,90,31,30,1,1,0,0,0,0,0,0,0,0,24,0,0
11,Kiko Femenía,21.0,es ESP,RB,31-003,90,52,40,12,3,0,0,7,6,3,1,1,0,41,0,0
12,Ben Foster,1.0,eng ENG,GK,38-308,90,40,24,16,9,0,1,0,0,0,0,0,0,15,0,0
13,13 Players,,,,,990,403,349,54,19,1,3,22,20,7,4,2,0,269,0,8
