,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Alexandre Lacazette,9.0,fr FRA,FW,27-153,90,42,0,2,23,19,4,42,1,1,100.0,0,0.0,22,83,28,0,1,0,4,2,31,7
1,Pierre-Emerick Aubameyang,14.0,ga GAB,"LW,LM",29-132,77,33,1,4,19,11,1,33,1,1,100.0,0,0.0,19,129,53,1,1,0,1,3,23,4
2,Aaron Ramsey,8.0,wls WAL,LM,27-306,13,10,0,4,6,1,0,10,0,0,,0,,8,39,28,0,1,0,1,0,6,1
3,Alex Iwobi,17.0,ng NGA,"RW,RM",22-178,90,54,0,9,19,26,2,54,3,1,33.3,2,66.7,41,277,130,4,4,0,4,4,43,9
4,Mesut Özil,10.0,de GER,AM,30-013,67,40,0,6,20,14,1,40,0,0,,0,,25,149,86,2,4,0,0,2,33,3
5,Danny Welbeck,23.0,eng ENG,FW,27-336,23,8,0,5,1,3,0,8,4,2,50.0,2,50.0,3,75,45,1,1,0,1,1,4,0
6,Mattéo Guendouzi,29.0,fr FRA,"DM,CM",19-197,90,84,1,19,56,9,0,84,0,0,,0,,46,286,194,3,0,0,2,1,55,0
7,Lucas Torreira,11.0,uy URU,"DM,CM",22-259,90,91,7,16,67,9,0,91,1,1,100.0,0,0.0,48,256,119,0,0,0,3,1,60,2
8,Granit Xhaka,34.0,ch SUI,LB,26-031,90,77,4,25,40,13,0,77,1,0,0.0,1,100.0,30,138,84,3,2,0,0,1,42,4
9,Rob Holding,16.0,eng ENG,CB,23-038,90,83,7,39,43,1,1,83,0,0,,0,,50,259,173,0,0,0,0,0,67,0
10,Shkodran Mustafi,20.0,de GER,CB,26-194,90,88,10,37,51,0,0,88,0,0,,0,,48,255,128,1,0,0,0,1,57,0
11,Héctor Bellerín,2.0,es ESP,RB,23-223,45,53,4,15,33,5,3,53,1,1,100.0,0,0.0,26,182,137,4,0,1,0,1,36,4
12,Stephan Lichtsteiner,12.0,ch SUI,RB,34-285,45,25,2,7,9,9,0,25,0,0,,0,,10,39,20,0,1,0,1,0,13,2
13,Bernd Leno,19.0,de GER,GK,26-238,90,31,29,31,0,0,0,31,0,0,,0,,10,59,53,0,0,0,0,0,12,0
14,14 Players,,,,,990,719,65,219,387,120,12,719,12,7,58.3,5,41.7,386,2226,1278,19,15,1,17,17,482,36
