,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Richarlison,7.0,br BRA,FW,24-292,90,14,12,0,0,0,0,1,0,0,0,0,0,7,2,1
1,Anthony Gordon,24.0,eng ENG,LW,21-002,76,16,13,3,1,0,0,3,0,2,0,1,0,10,0,0
2,Demarai Gray,11.0,jm JAM,LW,25-243,14,7,5,1,0,0,0,2,0,1,0,1,0,4,1,1
3,Alex Iwobi,17.0,ng NGA,RW,25-299,87,21,20,1,0,1,0,3,1,0,0,0,0,14,0,3
4,Anwar El Ghazi,34.0,nl NED,RM,26-299,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Donny van de Beek,30.0,nl NED,LM,24-314,70,28,28,0,0,0,0,2,0,0,0,0,0,18,0,0
6,Dele Alli,36.0,eng ENG,RW,25-321,20,9,7,2,1,1,0,0,0,0,0,0,0,8,0,0
7,Allan,6.0,br BRA,CM,31-049,90,36,34,1,0,1,0,0,0,0,0,0,0,32,1,0
8,Abdoulaye Doucouré,16.0,ml MLI,RM,29-056,90,37,37,0,0,0,0,2,0,0,0,0,0,29,0,1
9,Jonjoe Kenny,2.0,eng ENG,LB,24-348,90,33,27,6,1,0,0,0,5,0,0,0,0,25,0,0
10,Michael Keane,5.0,eng ENG,CB,29-046,90,37,36,1,1,0,1,0,0,0,0,0,0,29,0,0
11,Mason Holgate,4.0,eng ENG,CB,25-127,90,47,44,3,2,0,1,0,1,0,0,0,0,35,0,0
12,Séamus Coleman,23.0,ie IRL,RB,33-138,90,32,27,5,0,0,0,1,5,0,0,0,0,25,0,0
13,Jordan Pickford,1.0,eng ENG,GK,27-356,90,37,20,17,8,0,0,0,0,0,0,0,0,25,0,0
14,14 Players,,,,,990,357,313,40,14,3,2,14,12,3,0,2,0,263,4,6
