,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Diogo Jota,20.0,pt POR,FW,24-155,78,45,0,3,20,23,8,45,3,2,66.7,1,33.3,24,123,85,4,3,3,1,1,33,6
1,Roberto Firmino,9.0,br BRA,FW,29-218,12,5,0,1,0,4,0,5,0,0,,0,,2,30,29,1,1,0,0,0,3,1
2,Sadio Mané,10.0,sn SEN,LW,29-028,89,52,0,1,22,30,10,52,7,4,57.1,3,42.9,34,254,152,6,2,4,2,1,45,11
3,Curtis Jones,17.0,eng ENG,LW,20-098,1,1,0,0,0,1,0,1,0,0,,0,,1,24,21,1,0,0,0,0,1,1
4,Mohamed Salah,11.0,eg EGY,RW,28-327,86,41,1,1,9,31,8,41,3,1,33.3,2,66.7,28,230,75,5,2,4,2,1,32,14
5,Alex Oxlade-Chamberlain,15.0,eng ENG,RW,27-266,4,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
6,Georginio Wijnaldum,5.0,nl NED,LM,30-178,90,48,1,13,28,11,2,48,2,1,50.0,1,50.0,32,191,92,1,3,0,2,2,36,2
7,Fabinho,3.0,br BRA,CM,27-197,90,80,5,16,53,11,0,80,0,0,,0,,35,148,60,0,0,0,3,1,51,3
8,Thiago Alcántara,6.0,es ESP,RM,30-027,90,88,2,13,57,18,0,88,2,1,50.0,1,50.0,46,204,112,0,2,0,0,0,62,0
9,Andrew Robertson,26.0,sct SCO,LB,27-058,90,96,3,31,40,25,0,96,1,0,0.0,1,100.0,53,220,116,2,3,0,0,0,63,3
10,Rhys Williams,46.0,eng ENG,CB,20-094,90,68,7,30,37,1,0,68,0,0,,0,,37,144,58,0,0,0,0,0,50,0
11,Nathaniel Phillips,47.0,eng ENG,CB,24-048,90,71,5,25,43,3,2,71,1,1,100.0,0,0.0,44,144,64,0,0,0,1,1,47,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-213,90,84,2,18,32,34,1,84,1,0,0.0,1,100.0,54,198,97,2,1,1,0,1,61,8
13,Alisson,1.0,br BRA,GK,28-218,90,45,39,44,1,0,0,45,0,0,,0,,22,105,89,0,0,0,0,0,26,0
14,14 Players,,,,,990,726,65,196,342,194,31,726,20,10,50.0,10,50.0,412,2015,1050,22,17,12,11,8,511,49
