,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Michy Batshuayi,23.0,be BEL,FW,25-148,77,21,0,2,10,11,3,21,2,1,50.0,1,50.0,11,105,70,4,2,0,1,0,16,2
1,Christian Benteke,17.0,be BEL,FW,28-086,13,2,0,0,0,2,0,2,0,0,,0,,3,12,3,0,0,0,0,1,3,1
2,Wilfried Zaha,11.0,ci CIV,LW,26-109,90,44,1,5,15,25,9,44,7,5,71.4,2,28.6,34,289,162,9,3,3,3,5,36,11
3,Andros Townsend,10.0,eng ENG,RW,27-226,90,51,0,3,25,27,2,51,6,3,50.0,3,50.0,33,311,110,4,5,0,2,2,36,7
4,Jeffrey Schlupp,15.0,gh GHA,"LM,LB",26-066,90,56,3,10,37,10,3,56,5,5,100.0,0,0.0,30,211,102,2,1,0,1,2,36,4
5,Luka Milivojević,4.0,rs SRB,CM,27-326,90,75,4,14,47,15,0,75,1,0,0.0,1,100.0,35,197,78,1,0,0,1,0,46,0
6,James McArthur,18.0,sct SCO,RM,31-143,60,31,0,4,21,8,1,31,0,0,,0,,15,70,44,2,0,1,2,0,20,2
7,Max Meyer,7.0,de GER,RM,23-162,30,22,1,3,10,9,1,22,0,0,,0,,12,77,49,2,1,0,1,1,16,3
8,Patrick van Aanholt,3.0,nl NED,LB,28-182,82,37,0,6,18,13,1,37,0,0,,0,,16,81,26,0,0,0,2,2,21,2
9,Cheikhou Kouyaté,8.0,sn SEN,LM,29-068,8,10,0,3,7,1,0,10,0,0,,0,,5,15,13,0,0,0,0,0,8,0
10,James Tomkins,5.0,eng ENG,CB,29-335,90,57,3,35,21,1,1,57,0,0,,0,,17,69,39,0,1,0,0,0,32,0
11,Martin Kelly,34.0,eng ENG,CB,28-306,90,46,4,21,24,1,1,46,0,0,,0,,26,175,131,0,0,0,1,0,32,0
12,Joel Ward,2.0,eng ENG,RB,29-121,90,58,8,23,23,13,3,58,0,0,,0,,26,171,59,2,1,0,0,1,27,5
13,Vicente Guaita,31.0,es ESP,GK,32-048,90,22,20,22,0,0,0,22,0,0,,0,,7,30,24,0,0,0,0,0,5,0
14,14 Players,,,,,990,532,44,151,258,136,25,532,21,14,66.7,7,33.3,270,1813,910,26,14,4,14,14,334,37
