,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Roberto Firmino,9.0,br BRA,FW,26-362,90,24,30,80.0,327,67,12,17,70.6,9,10,90.0,1,1,100.0,0,0.6,0.3,4,1,3,0,6
1,Sadio Mané,10.0,sn SEN,"LW,LM",26-172,90,20,27,74.1,289,53,10,12,83.3,9,9,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2
2,Mohamed Salah,11.0,eg EGY,RW,26-106,65,25,35,71.4,352,110,15,19,78.9,7,11,63.6,2,3,66.7,0,0.0,0.3,1,2,2,1,2
3,Xherdan Shaqiri,23.0,ch SUI,"RW,RM",26-354,25,13,16,81.3,223,21,6,6,100.0,5,5,100.0,2,4,50.0,1,0.0,0.0,1,2,0,0,1
4,James Milner,7.0,eng ENG,"LM,RM",32-268,85,63,74,85.1,1299,264,22,23,95.7,28,30,93.3,11,16,68.8,0,0.4,0.5,1,8,1,0,11
5,Daniel Sturridge,15.0,eng ENG,FW,29-028,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
6,Jordan Henderson,14.0,eng ENG,CM,28-104,77,58,66,87.9,1108,153,19,21,90.5,33,33,100.0,5,9,55.6,0,0.0,0.0,0,3,0,0,3
7,Naby Keïta,8.0,gn GUI,"CM,LM",23-231,13,6,7,85.7,95,45,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
8,Georginio Wijnaldum,5.0,nl NED,"RM,CM",27-322,90,54,61,88.5,915,229,25,25,100.0,23,29,79.3,5,5,100.0,0,0.0,0.0,0,7,1,0,11
9,Andrew Robertson,26.0,sct SCO,LB,24-202,90,54,66,81.8,914,298,29,29,100.0,19,27,70.4,5,7,71.4,0,0.3,0.1,1,5,1,1,5
10,Virgil van Dijk,4.0,nl NED,CB,27-083,90,76,90,84.4,1640,574,20,21,95.2,44,47,93.6,12,20,60.0,0,0.0,0.0,0,8,0,0,7
11,Joe Gomez,12.0,eng ENG,CB,21-129,90,79,91,86.8,1566,443,24,25,96.0,44,51,86.3,8,11,72.7,0,0.0,0.1,0,2,0,0,1
12,Trent Alexander-Arnold,66.0,eng ENG,RB,19-357,90,53,71,74.6,1046,285,20,24,83.3,25,31,80.6,8,13,61.5,0,0.1,0.2,2,1,5,3,4
13,Alisson,13.0,br BRA,GK,25-362,90,23,32,71.9,610,332,1,1,100.0,16,16,100.0,6,15,40.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,548,666,82.3,10384,2874,207,228,90.8,263,300,87.7,66,107,61.7,1,1.5,1.5,10,41,13,5,54
