,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Michail Antonio,30.0,jm JAM,FW,31-008,35,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,33.3
1,Jarrod Bowen,20.0,eng ENG,FW,24-106,55,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,50.0
2,Arthur Masuaku,26.0,cd COD,LW,27-149,66,0,0,0,1,0,0,2,2,2,0,0,0,2,0,0,
3,Ben Johnson,31.0,eng ENG,LW,21-071,24,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
4,Pablo Fornals,18.0,es ESP,RW,25-042,77,0,0,0,0,0,1,0,1,1,0,0,0,4,3,1,75.0
5,Saïd Benrahma,9.0,dz ALG,RW,25-238,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Jesse Lingard,11.0,eng ENG,AM,28-111,90,1,0,0,0,2,0,0,1,0,0,0,0,7,0,0,
7,Mark Noble,16.0,eng ENG,DM,33-332,90,0,0,0,2,2,0,0,4,2,0,0,0,9,1,0,100.0
8,Tomáš Souček,28.0,cz CZE,DM,26-037,90,1,0,0,3,1,0,1,1,1,0,0,0,4,11,8,57.9
9,Aaron Cresswell,3.0,eng ENG,LB,31-111,90,0,0,0,1,0,0,5,0,0,0,0,0,6,1,1,50.0
10,Issa Diop,23.0,fr FRA,CB,24-086,90,1,0,0,1,0,0,0,2,0,0,0,0,2,1,1,50.0
11,Craig Dawson,15.0,eng ENG,CB,30-334,90,1,0,0,1,0,0,0,1,1,0,0,0,3,5,0,100.0
12,Vladimír Coufal,5.0,cz CZE,RB,28-226,90,0,0,0,0,2,0,4,0,1,0,0,0,5,0,4,0.0
13,Łukasz Fabiański,1.0,pl POL,GK,35-352,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,4,0,0,9,9,1,14,12,8,0,0,0,50,25,19,56.8
