,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Michail Antonio,30.0,jm JAM,FW,31-008,35,0,0,0,0,3,1,0,0,18,0,0,0,0.2,0.2,0.0,4,0,8,10,80.0,1,16,4,8,5
1,Jarrod Bowen,20.0,eng ENG,FW,24-106,55,1,0,0,0,3,2,0,0,25,0,0,0,0.4,0.4,0.0,0,0,12,15,80.0,1,16,0,0,0
2,Arthur Masuaku,26.0,cd COD,LW,27-149,66,0,1,0,0,0,0,0,0,39,2,2,0,0.0,0.0,0.2,2,1,22,28,78.6,2,23,3,4,2
3,Ben Johnson,31.0,eng ENG,LW,21-071,24,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,2,1,0,0
4,Pablo Fornals,18.0,es ESP,RW,25-042,77,1,0,0,0,1,1,0,0,34,1,1,1,0.1,0.1,0.0,3,1,19,26,73.1,2,19,0,1,0
5,Saïd Benrahma,9.0,dz ALG,RW,25-238,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,5,0,2,0
6,Jesse Lingard,11.0,eng ENG,AM,28-111,90,1,1,0,0,2,2,1,0,47,0,1,0,0.5,0.5,0.1,1,1,30,36,83.3,2,34,7,4,1
7,Mark Noble,16.0,eng ENG,DM,33-332,90,0,0,0,0,0,0,0,0,49,3,4,2,0.0,0.0,0.0,0,0,36,40,90.0,3,32,2,0,0
8,Tomáš Souček,28.0,cz CZE,DM,26-037,90,0,0,0,0,0,0,1,0,43,1,1,0,0.0,0.0,0.3,2,1,21,35,60.0,2,19,0,1,0
9,Aaron Cresswell,3.0,eng ENG,LB,31-111,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.1,2,1,26,42,61.9,1,24,1,0,0
10,Issa Diop,23.0,fr FRA,CB,24-086,90,0,0,0,0,0,0,1,0,31,1,2,1,0.0,0.0,0.0,0,0,16,19,84.2,1,13,0,1,1
11,Craig Dawson,15.0,eng ENG,CB,30-334,90,0,0,0,0,0,0,1,0,31,1,1,0,0.0,0.0,0.0,0,0,14,23,60.9,1,12,0,0,0
12,Vladimír Coufal,5.0,cz CZE,RB,28-226,90,0,1,0,0,0,0,0,0,56,2,0,1,0.0,0.0,0.5,3,1,33,46,71.7,5,24,3,0,0
13,Łukasz Fabiański,1.0,pl POL,GK,35-352,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,18,32,56.3,0,13,0,0,0
14,14 Players,,,,,990,3,3,0,0,9,6,4,0,466,11,12,5,1.3,1.3,1.2,17,6,261,361,72.3,22,252,21,21,9
