,num,joueur
0,22,Maarten Stekelenburg
1,4,Jordy Clasie
2,6,José Fonte
3,7,Shane Long
4,8,Steven Davis
5,10,Sadio Mané
6,12,Victor Wanyama
7,15,Cuco Martina
8,16,James Ward-Prowse
9,17,Virgil van Dijk
10,21,Ryan Bertrand
