,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Harry Kane,10.0,eng ENG,FW,29-179,90,18,17,1,0,0,0,1,1,0,0,0,0,13,0,2
1,Son Heung-min,7.0,kr KOR,AM,30-199,75,19,16,3,0,0,0,1,0,3,0,0,0,15,0,0
2,Richarlison,9.0,br BRA,AM,25-258,15,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
3,Dejan Kulusevski,21.0,se SWE,AM,22-273,89,34,32,2,0,0,0,2,0,1,0,0,0,22,0,0
4,Yves Bissouma,38.0,ml MLI,AM,26-146,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
5,Rodrigo Bentancur,30.0,uy URU,CM,25-212,90,61,60,1,1,0,0,0,0,0,0,0,0,49,0,3
6,Pierre Højbjerg,5.0,dk DEN,CM,27-171,90,63,62,1,1,0,1,1,0,0,0,0,0,53,0,2
7,Ivan Perišić,14.0,hr CRO,WB,33-355,90,53,42,11,1,0,0,6,6,4,4,0,0,31,0,2
8,Emerson,12.0,br BRA,WB,24-009,90,47,37,10,1,0,1,1,9,0,0,0,0,36,0,1
9,Ben Davies,33.0,wls WAL,CB,29-274,90,47,45,2,2,0,0,0,0,0,0,0,0,38,0,0
10,Eric Dier,15.0,eng ENG,CB,29-008,90,47,46,1,1,0,1,0,0,0,0,0,0,41,0,0
11,Cristian Romero,17.0,ar ARG,CB,24-271,90,56,53,3,3,0,0,0,0,0,0,0,0,43,0,1
12,Hugo Lloris,1.0,fr FRA,GK,36-028,90,26,19,7,1,0,0,0,0,0,0,0,0,20,0,0
13,13 Players,,,,,990,479,437,42,11,0,3,12,16,8,4,0,0,367,0,12
