,num,joueur
0,,Robert Huth
1,,Ryan Shawcross
2,,Wilson Palacios
3,,Peter Crouch
4,,Jonathan Woodgate
5,,Rory Delap
6,,Marc Wilson
7,,Glenn Whelan
8,,Matthew Etherington
9,,
10,,Asmir Begović
