,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-097,90,29,29,0,0,0,0,0,0,0,0,0,0,20,0,0
1,André Schürrle,14.0,de GER,LW,28-046,75,26,26,0,0,0,0,1,0,0,0,0,0,21,0,0
2,Aboubakar Kamara,47.0,mr MTN,LW,23-290,15,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
3,Tom Cairney,10.0,sct SCO,RW,27-336,81,45,43,1,0,0,0,1,0,0,0,0,0,40,1,2
4,Floyd Ayité,11.0,tg TOG,RW,30-007,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
5,Joe Bryan,23.0,eng ENG,LM,25-096,90,51,41,9,0,0,0,1,9,0,0,0,0,34,1,1
6,Jean Seri,24.0,ci CIV,CM,27-156,90,68,65,3,3,0,1,1,0,0,0,0,0,56,0,2
7,Calum Chambers,5.0,eng ENG,CM,23-336,90,40,40,0,0,0,0,1,0,0,0,0,0,30,0,1
8,Cyrus Christie,22.0,ie IRL,RM,26-083,90,45,31,12,0,0,0,1,12,0,0,0,0,31,2,0
9,Tim Ream,13.0,us USA,CB,31-078,90,52,51,1,1,0,0,0,0,0,0,0,0,42,0,0
10,Alfie Mawson,26.0,eng ENG,CB,24-337,90,43,43,0,0,0,0,0,0,0,0,0,0,40,0,0
11,Denis Odoi,4.0,gh GHA,CB,30-209,90,52,50,2,2,0,1,0,0,0,0,0,0,41,0,3
12,Sergio Rico,25.0,es ESP,GK,25-112,90,39,24,15,4,0,0,0,0,0,0,0,0,19,0,0
13,13 Players,,,,,990,496,449,43,10,0,2,6,21,0,0,0,0,378,4,10
