,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-097,90,20,29,69.0,230,63,13,17,76.5,6,10,60.0,0,0,,0,0.0,0.0,0,2,1,0,2
1,André Schürrle,14.0,de GER,LW,28-046,75,21,26,80.8,307,57,14,15,93.3,4,7,57.1,2,2,100.0,0,0.0,0.0,0,1,0,0,3
2,Aboubakar Kamara,47.0,mr MTN,LW,23-290,15,3,4,75.0,44,1,1,1,100.0,2,2,100.0,0,0,,0,0.1,0.1,1,0,0,0,0
3,Tom Cairney,10.0,sct SCO,RW,27-336,81,40,45,88.9,633,88,18,19,94.7,18,19,94.7,2,2,100.0,0,0.0,0.0,0,2,1,0,7
4,Floyd Ayité,11.0,tg TOG,RW,30-007,9,1,2,50.0,10,4,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,1,0,1
5,Joe Bryan,23.0,eng ENG,LM,25-096,90,34,51,66.7,502,234,21,25,84.0,9,14,64.3,3,8,37.5,0,0.0,0.0,1,4,0,0,4
6,Jean Seri,24.0,ci CIV,CM,27-156,90,56,68,82.4,919,214,25,27,92.6,27,30,90.0,2,5,40.0,0,0.0,0.0,1,2,0,0,3
7,Calum Chambers,5.0,eng ENG,CM,23-336,90,30,40,75.0,475,118,20,24,83.3,4,7,57.1,4,6,66.7,0,0.0,0.0,0,6,0,0,4
8,Cyrus Christie,22.0,ie IRL,RM,26-083,90,31,45,68.9,416,173,22,27,81.5,8,11,72.7,1,4,25.0,0,0.0,0.0,0,0,0,0,2
9,Tim Ream,13.0,us USA,CB,31-078,90,42,52,80.8,720,263,17,20,85.0,20,25,80.0,3,5,60.0,0,0.0,0.0,0,1,0,0,0
10,Alfie Mawson,26.0,eng ENG,CB,24-337,90,40,43,93.0,742,353,16,17,94.1,20,21,95.2,4,5,80.0,0,0.0,0.0,0,2,0,0,2
11,Denis Odoi,4.0,gh GHA,CB,30-209,90,41,52,78.8,700,196,19,24,79.2,17,17,100.0,5,8,62.5,0,0.0,0.0,0,2,0,0,1
12,Sergio Rico,25.0,es ESP,GK,25-112,90,19,39,48.7,628,590,3,3,100.0,9,9,100.0,7,27,25.9,0,0.0,0.0,0,2,1,0,0
13,13 Players,,,,,990,378,496,76.2,6326,2354,190,220,86.4,144,173,83.2,33,72,45.8,0,0.2,0.3,3,24,4,0,29
