,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Solanke,9.0,eng ENG,FW,25-202,90,18,17,1,0,0,0,1,0,0,0,0,0,14,0,1
1,Hamed Junior Traorè,22.0,ci CIV,FW,23-047,71,32,26,6,2,1,0,10,0,4,4,0,0,18,0,3
2,David Brooks,7.0,wls WAL,"FW,RM",25-270,19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Dango Ouattara,11.0,bf BFA,"LM,RM",21-052,84,27,26,1,0,1,0,3,0,0,0,0,0,16,0,1
4,Lewis Cook,4.0,eng ENG,CM,26-060,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Jefferson Lerma,8.0,co COL,CM,28-161,90,44,44,0,0,2,0,1,0,0,0,0,0,35,0,1
6,Philip Billing,29.0,dk DEN,CM,26-297,84,37,35,1,1,0,1,0,0,0,0,0,0,31,1,0
7,Antoine Semenyo,24.0,gh GHA,FW,23-087,6,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
8,Ryan Christie,10.0,sct SCO,RM,28-041,57,19,17,2,1,0,0,0,1,0,0,0,0,16,0,0
9,Marcus Tavernier,16.0,eng ENG,LM,24-013,33,9,8,1,0,0,0,1,0,1,0,1,0,6,0,1
10,Lloyd Kelly,5.0,eng ENG,LB,24-180,90,48,35,13,1,0,0,0,12,0,0,0,0,41,0,0
11,Marcos Senesi,25.0,ar ARG,CB,25-329,84,40,40,0,0,0,0,1,0,0,0,0,0,31,0,4
12,Illia Zabarnyi,27.0,ua UKR,CB,20-215,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,Jack Stephens,3.0,eng ENG,CB,29-067,90,53,53,0,0,0,0,0,0,0,0,0,0,44,0,2
14,Adam Smith,15.0,eng ENG,RB,31-340,90,22,18,4,0,0,0,1,4,0,0,0,0,14,0,2
15,Neto,13.0,br BRA,GK,33-259,90,35,23,12,0,0,0,0,0,0,0,0,0,24,0,0
16,16 Players,,,,,990,389,346,42,5,4,1,18,17,5,4,1,0,294,1,15
