,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Nikola Kalinić
3,,Morten Gamst Pedersen
4,,Roque Santa Cruz
5,,David Dunn
6,,Míchel Salgado
7,,Junior Hoilett
8,,Martin Olsson
9,,Jermaine Jones
10,,Gaël Givet
