,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Wilson,13.0,eng ENG,FW,28-311,90,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0
1,Joelinton,9.0,br BRA,LM,24-142,64,2,1,0,1,1,1,1,100.0,0,1,0,1,2,4,0,0
2,Jonjo Shelvey,8.0,eng ENG,"CM,LM",28-311,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Matthew Longstaff,4.0,eng ENG,CM,20-288,90,0,0,0,0,0,0,2,0.0,2,0,0,0,3,3,1,0
4,Sean Longstaff,36.0,eng ENG,CM,23-065,90,1,1,0,0,1,1,3,33.3,2,3,0,3,1,2,1,0
5,Miguel Almirón,24.0,py PAR,RM,26-328,63,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
6,Jacob Murphy,23.0,eng ENG,"WB,RM",25-314,27,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
7,Matt Ritchie,11.0,sct SCO,"LB,WB",31-115,90,3,0,3,0,0,1,2,50.0,1,2,0,2,1,4,1,0
8,Ciaran Clark,2.0,ie IRL,CB,31-099,90,3,2,1,2,0,1,1,100.0,0,0,0,0,1,4,3,0
9,Fabian Schär,5.0,ch SUI,CB,29-014,90,0,0,0,0,0,0,2,0.0,2,3,1,2,3,3,3,0
10,Federico Fernández,18.0,ar ARG,CB,31-317,90,2,2,1,0,1,2,4,50.0,2,0,0,0,3,5,3,0
11,DeAndre Yedlin,22.0,us USA,RB,27-178,78,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,2,0
12,Andy Carroll,7.0,eng ENG,FW,31-363,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
13,Karl Darlow,26.0,eng ENG,GK,30-087,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,9,7,4,5,8,18,44.4,10,10,1,9,15,31,16,0
