,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Aleksandar Mitrović,9.0,rs SRB,FW,28-043,90,48,0,1,18,29,14,48,1,0,0.0,1,100.0,25,96,42,2,0,1,4,4,45,5
1,Willian,20.0,br BRA,LW,34-081,90,61,0,2,19,41,8,61,2,1,50.0,0,0.0,34,334,252,15,7,4,5,1,45,2
2,Neeskens Kebano,7.0,cd COD,RW,30-233,66,21,1,2,7,14,4,21,3,2,66.7,1,33.3,15,117,75,4,2,2,2,1,17,6
3,Harry Wilson,8.0,wls WAL,RW,25-221,24,13,0,2,2,9,1,13,0,0,,0,,7,49,18,0,0,0,0,1,11,2
4,Andreas Pereira,18.0,br BRA,AM,26-301,75,46,0,1,17,28,1,46,3,0,0.0,2,66.7,21,95,52,1,1,0,0,1,31,3
5,Tom Cairney,10.0,sct SCO,AM,31-282,15,14,0,0,4,10,3,14,1,1,100.0,0,0.0,7,31,19,2,0,2,0,0,11,2
6,João Palhinha,26.0,pt POR,DM,27-112,90,40,3,12,21,8,0,40,0,0,,0,,8,32,8,0,0,0,4,0,19,0
7,Harrison Reed,6.0,eng ENG,DM,27-275,90,47,2,7,21,19,0,47,0,0,,0,,16,58,18,0,0,0,0,0,29,0
8,Antonee Robinson,33.0,us USA,LB,25-082,90,70,3,17,32,23,3,70,2,1,50.0,0,0.0,36,350,226,7,6,2,2,1,47,8
9,Tim Ream,13.0,us USA,CB,35-024,90,86,6,48,33,5,2,86,0,0,,0,,38,266,206,0,0,0,0,0,58,0
10,Issa Diop,31.0,fr FRA,CB,25-293,90,65,3,36,27,2,0,65,0,0,,0,,37,296,237,1,0,0,0,0,44,1
11,Bobby Reid,14.0,jm JAM,RB,29-269,75,48,4,11,13,25,3,48,2,0,0.0,1,50.0,18,110,66,3,1,0,0,1,22,3
12,Kenny Tete,2.0,nl NED,RB,27-020,15,11,0,2,7,2,0,11,0,0,,0,,3,8,0,0,0,0,0,0,6,0
13,Bernd Leno,17.0,de GER,GK,30-239,90,52,35,52,0,0,0,52,0,0,,0,,31,148,119,0,0,0,0,0,35,0
14,14 Players,,,,,990,622,57,193,221,215,39,622,14,5,35.7,5,35.7,296,1990,1338,35,17,11,17,10,420,32
