,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jean-Philippe Mateta,14.0,fr FRA,FW,23-239,74,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Christian Benteke,20.0,be BEL,FW,30-081,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Andros Townsend,10.0,eng ENG,LW,29-221,90,5,3,4,1,0,5,8,62.5,3,1,0,1,4,9,1,0
3,Jordan Ayew,9.0,gh GHA,RW,29-164,90,4,3,2,1,1,4,6,66.7,2,0,0,0,2,6,2,0
4,Eberechi Eze,25.0,eng ENG,LM,22-238,89,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0
5,James McCarthy,22.0,ie IRL,LM,30-102,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Luka Milivojević,4.0,rs SRB,CM,29-321,90,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,3,0
7,Jaïro Riedewald,44.0,nl NED,RM,24-166,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0
8,Tyrick Mitchell,27.0,eng ENG,LB,21-174,90,4,3,3,1,0,2,3,66.7,1,3,1,2,2,6,4,0
9,Gary Cahill,24.0,eng ENG,CB,35-065,90,1,1,0,1,0,1,1,100.0,0,3,3,0,0,1,9,0
10,Cheikhou Kouyaté,8.0,sn SEN,CB,31-063,90,4,2,3,1,0,2,2,100.0,0,1,1,0,2,6,8,0
11,Joel Ward,2.0,eng ENG,RB,31-116,90,4,2,4,0,0,2,2,100.0,0,2,1,1,3,7,5,0
12,Vicente Guaita,31.0,es ESP,GK,34-043,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
13,13 Players,,,,,990,22,14,16,5,1,16,26,61.5,10,14,9,5,15,37,34,0
