,num,joueur
0,,James Chester
1,,Shane Long
2,,David Meyler
3,,Ahmed Elmohamady
4,,Curtis Davies
5,,Tom Huddlestone
6,,Nikica Jelavić
7,,Alex Bruce
8,,Liam Rosenior
9,,
10,,Eldin Jakupović
