,num,joueur
0,,Mikele Leigertwood
1,,Garath McCleary
2,,Stephen Kelly
3,,Alex Pearce
4,,Adrian Mariappa
5,,Jimmy Kébé
6,,Pavel Pogrebnyak
7,,Ian Harte
8,,Danny Guthrie
9,,
10,,Stuart Taylor
