,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kai Havertz,29.0,de GER,FW,22-134,69,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,100.0
1,Ross Barkley,18.0,eng ENG,FW,27-322,21,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
2,Callum Hudson-Odoi,20.0,eng ENG,AM,20-350,69,0,0,0,1,0,0,3,1,1,0,0,0,2,0,1,0.0
3,Hakim Ziyech,22.0,ma MAR,AM,28-218,21,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,
4,Mason Mount,19.0,eng ENG,AM,22-286,90,0,0,0,2,0,0,2,0,0,0,0,0,3,0,1,0.0
5,Mateo Kovačić,8.0,hr CRO,CM,27-170,90,0,0,0,2,1,0,0,0,5,0,0,0,5,0,0,
6,Jorginho,5.0,it ITA,CM,29-307,63,0,0,0,1,3,0,0,1,1,0,0,0,10,0,0,
7,Ruben Loftus-Cheek,12.0,eng ENG,CM,25-273,27,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,66.7
8,Ben Chilwell,21.0,eng ENG,WB,24-306,90,0,0,0,5,2,0,4,0,1,0,0,0,3,2,1,66.7
9,Reece James,24.0,eng ENG,WB,21-319,90,0,0,0,0,3,0,0,0,2,0,0,0,6,0,1,0.0
10,Antonio Rüdiger,2.0,de GER,CB,28-234,90,0,0,0,2,0,0,1,1,1,0,0,0,5,0,0,
11,Thiago Silva,6.0,br BRA,CB,37-031,90,0,0,0,0,1,0,0,2,1,0,0,0,7,2,0,100.0
12,Trevoh Chalobah,14.0,eng ENG,CB,22-110,90,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,75.0
13,Edouard Mendy,16.0,sn SEN,GK,29-236,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,0,0,0,14,14,1,10,5,12,0,0,0,58,10,6,62.5
