,num,joueur
0,,Dimitar Berbatov
1,,Giorgos Karagounis
2,,Eyong Enoh
3,,Philippe Senderos
4,,Brede Hangeland
5,,Urby Emanuelson
6,,Sascha Riether
7,,Damien Duff
8,,Kieran Richardson
9,,
10,,Neil Etheridge
