,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Patson Daka,29.0,zm ZAM,FW,23-143,71,0,0,0,0,3,1,0,0,27,1,0,1,0.2,0.2,0.0,2,0,12,15,80.0,1,14,1,1,0
1,Jamie Vardy,9.0,eng ENG,FW,35-049,19,1,1,0,0,2,1,0,0,6,0,0,0,0.3,0.3,0.1,3,1,3,3,100.0,1,3,1,0,0
2,Harvey Barnes,7.0,eng ENG,LW,24-082,90,0,1,0,0,6,2,0,0,56,0,0,0,0.4,0.4,0.3,3,1,27,41,65.9,3,34,6,4,0
3,Marc Albrighton,11.0,eng ENG,"RB,RW",32-103,90,0,0,0,0,0,0,0,0,58,0,1,3,0.0,0.0,0.1,2,0,27,49,55.1,1,33,1,3,2
4,Kiernan Dewsbury-Hall,22.0,eng ENG,LM,23-176,90,0,0,0,0,3,0,1,0,64,1,0,1,0.3,0.3,0.1,10,1,37,50,74.0,5,39,1,2,1
5,Wilfred Ndidi,25.0,ng NGA,CM,25-075,90,0,0,0,0,1,0,0,0,77,3,1,0,0.0,0.0,0.0,3,0,42,64,65.6,5,31,2,1,1
6,Youri Tielemans,8.0,be BEL,RM,24-298,71,0,0,0,0,2,0,0,0,37,2,1,1,0.0,0.0,0.0,3,0,20,28,71.4,3,21,0,0,0
7,James Maddison,10.0,eng ENG,RM,25-098,19,1,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,0,5,1,0,0
8,Luke Thomas,33.0,eng ENG,LB,20-264,90,0,0,0,0,1,0,0,0,83,2,0,1,0.0,0.0,0.0,1,0,49,70,70.0,2,34,2,0,0
9,Çağlar Söyüncü,4.0,tr TUR,CB,25-282,90,0,0,0,0,1,0,0,0,70,1,2,2,0.0,0.0,0.0,3,0,39,58,67.2,1,27,0,0,0
10,Daniel Amartey,18.0,gh GHA,CB,27-070,90,0,0,0,0,0,0,0,0,54,1,2,1,0.0,0.0,0.0,2,0,38,40,95.0,1,23,0,0,0
11,Ricardo Pereira,21.0,pt POR,RB,28-146,45,0,0,0,0,2,1,0,0,33,1,0,0,0.1,0.1,0.0,2,0,18,28,64.3,2,12,2,1,1
12,Ademola Lookman,37.0,ng NGA,RW,24-132,45,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,1,0,10,11,90.9,2,10,1,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-116,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,1,20,30,66.7,0,11,0,0,0
14,14 Players,,,,,990,2,2,0,0,22,6,1,0,619,12,8,10,1.5,1.5,0.7,37,4,346,493,70.2,27,297,18,12,5
