,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,33.0,br BRA,FW,21-011,75,12,11,1,0,0,0,0,0,0,0,0,0,8,0,0
1,Bernardo Silva,20.0,pt POR,FW,23-247,15,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
2,Leroy Sané,19.0,de GER,LW,22-093,63,20,20,0,0,1,0,1,0,0,0,0,0,14,0,2
3,Nicolás Otamendi,30.0,ar ARG,"LW,CB",30-061,27,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
4,Raheem Sterling,7.0,eng ENG,"RW,FW",23-127,90,20,20,0,0,1,0,0,0,0,0,0,0,17,0,0
5,David Silva,21.0,es ESP,"LM,DM",32-096,90,47,46,1,0,0,0,2,0,1,0,1,0,37,0,1
6,İlkay Gündoğan,8.0,de GER,"CM,DM",27-172,90,73,68,5,5,1,0,0,0,0,0,0,0,63,0,0
7,Kevin De Bruyne,17.0,be BEL,RM,26-290,88,50,41,9,0,1,1,8,2,6,1,4,0,34,0,1
8,Yaya Touré,42.0,ci CIV,DM,34-336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Fabian Delph,18.0,eng ENG,"LB,WB",28-144,90,58,50,8,1,0,0,0,7,0,0,0,0,51,0,0
10,Aymeric Laporte,14.0,es ESP,CB,23-322,90,83,79,4,3,0,2,0,1,0,0,0,0,70,0,1
11,Vincent Kompany,4.0,be BEL,CB,32-004,90,67,65,1,1,1,1,0,0,0,0,0,0,59,1,0
12,Kyle Walker,2.0,eng ENG,"RB,WB",27-321,90,52,43,9,1,0,1,1,8,0,0,0,0,43,0,1
13,Ederson,31.0,br BRA,GK,24-240,90,48,39,9,2,0,1,0,0,0,0,0,0,39,0,0
14,14 Players,,,,,990,552,504,47,13,5,6,12,18,7,1,5,0,453,1,6
