,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Tammy Abraham,9.0,eng ENG,FW,23-058,78,24,2,2,8,14,7,24,1,1,100.0,0,0.0,9,48,23,1,0,1,3,0,18,6
1,Olivier Giroud,18.0,fr FRA,FW,34-060,12,2,0,0,1,1,1,2,0,0,,0,,1,2,1,0,0,0,0,0,1,0
2,Timo Werner,11.0,de GER,LW,24-268,73,34,1,4,8,22,3,34,0,0,,0,,21,127,13,0,0,0,3,1,26,11
3,Christian Pulisic,10.0,us USA,LW,22-072,17,10,0,1,4,5,2,10,0,0,,0,,6,43,26,1,0,1,2,0,8,1
4,Hakim Ziyech,22.0,ma MAR,RW,27-255,82,62,1,5,22,36,2,62,2,0,0.0,2,100.0,37,111,50,2,1,1,3,0,46,4
5,Kai Havertz,29.0,de GER,RW,21-171,8,5,0,0,2,3,0,5,0,0,,0,,4,35,0,0,0,0,0,0,4,1
6,Mason Mount,19.0,eng ENG,LM,21-324,90,76,1,6,49,23,0,76,3,3,100.0,0,0.0,51,272,160,4,2,0,0,0,64,6
7,N'Golo Kanté,7.0,fr FRA,CM,29-245,90,83,4,17,48,19,0,83,1,1,100.0,0,0.0,53,220,105,1,4,0,0,1,60,2
8,Mateo Kovačić,17.0,hr CRO,RM,26-207,90,78,3,15,45,20,0,78,1,1,100.0,0,0.0,50,302,163,4,5,0,1,0,58,3
9,Ben Chilwell,21.0,eng ENG,LB,23-344,90,99,1,18,55,28,3,99,0,0,,0,,58,325,184,3,4,0,2,0,69,9
10,Thiago Silva,6.0,br BRA,CB,36-068,90,103,8,29,73,1,0,103,0,0,,0,,76,411,271,1,1,0,0,1,88,0
11,Kurt Zouma,15.0,fr FRA,CB,26-033,90,99,5,31,65,3,0,99,0,0,,0,,67,290,209,0,1,0,1,0,79,0
12,Reece James,24.0,eng ENG,RB,20-357,90,88,5,14,47,27,0,88,0,0,,0,,55,257,103,3,2,0,1,0,71,8
13,Edouard Mendy,16.0,sn SEN,GK,28-273,90,25,19,24,1,0,0,25,0,0,,0,,15,63,29,0,0,0,0,0,14,0
14,14 Players,,,,,990,788,50,166,428,202,18,788,8,6,75.0,2,25.0,503,2506,1337,20,20,3,16,3,606,51
