,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,9.0,br BRA,FW,23-232,90,0,0,0,2,4,2,0,1,1,0,0,0,5,0,1,0.0
1,Ferrán Torres,21.0,es ESP,"LW,RW",20-266,90,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,100.0
2,Riyad Mahrez,26.0,dz ALG,RW,29-274,71,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,
3,Raheem Sterling,7.0,eng ENG,LW,25-349,19,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
4,Bernardo Silva,20.0,pt POR,LM,26-103,71,0,0,0,1,1,0,3,2,0,0,0,0,1,2,3,40.0
5,Phil Foden,47.0,eng ENG,LM,20-177,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
6,Rodri,16.0,es ESP,CM,24-152,90,0,0,0,0,0,0,1,0,2,0,0,0,12,2,1,66.7
7,Kevin De Bruyne,17.0,be BEL,RM,29-146,90,0,0,0,1,4,0,13,0,0,0,0,0,5,0,0,
8,João Cancelo,27.0,pt POR,LB,26-178,90,0,0,0,3,0,0,3,1,1,0,0,0,9,1,0,100.0
9,Aymeric Laporte,14.0,es ESP,CB,26-178,90,0,0,0,2,0,0,0,3,1,0,0,0,8,1,3,25.0
10,Rúben Dias,3.0,pt POR,CB,23-191,90,1,0,0,3,2,0,0,1,0,0,0,0,8,2,0,100.0
11,Kyle Walker,2.0,eng ENG,RB,30-177,90,0,0,0,3,0,0,2,0,3,0,0,0,11,0,0,
12,Ederson,31.0,br BRA,GK,27-096,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,13 Players,,,,,990,2,0,0,19,13,2,30,9,8,0,0,0,65,10,8,55.6
