,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Sam Surridge,16.0,eng ENG,FW,24-009,62,25,4,10,7,9,2,25,3,1,33.3,2,66.7,10,16,10,0,0,0,0,0,16,3
1,Taiwo Awoniyi,9.0,ng NGA,"AM,FW",24-359,28,7,0,0,6,1,0,7,0,0,,0,,4,11,0,0,0,0,2,0,4,0
2,Brennan Johnson,20.0,wls WAL,"FW,LW",21-075,90,20,0,2,9,9,3,20,1,0,0.0,1,100.0,8,42,24,1,0,2,2,1,16,2
3,Jesse Lingard,11.0,eng ENG,AM,29-234,90,37,0,3,28,7,1,37,1,0,0.0,1,100.0,22,129,92,2,2,0,4,2,25,6
4,Jack Colback,8.0,eng ENG,"CM,DM",32-286,90,34,3,15,16,3,0,34,0,0,,0,,10,80,48,2,1,0,2,1,18,0
5,Lewis O'Brien,14.0,eng ENG,CM,23-296,74,44,7,21,21,3,0,44,2,1,50.0,1,50.0,19,133,78,2,1,0,2,1,16,0
6,Orel Mangala,5.0,be BEL,"DM,CM",24-141,16,9,0,2,7,0,0,9,0,0,,0,,4,9,4,0,0,0,0,0,6,0
7,Harry Toffolo,15.0,eng ENG,"WB,LB",26-352,90,63,8,33,16,15,0,63,1,1,100.0,0,0.0,25,99,51,0,0,0,1,0,32,2
8,Neco Williams,7.0,wls WAL,"WB,RB",21-115,90,56,9,24,26,7,1,56,1,1,100.0,0,0.0,23,242,168,5,0,0,0,1,21,2
9,Scott McKenna,26.0,sct SCO,CB,25-267,90,40,12,26,13,1,1,40,2,1,50.0,1,50.0,18,65,16,0,1,0,1,1,23,0
10,Moussa Niakhate,19.0,sn SEN,CB,26-151,82,43,13,34,9,0,0,43,3,0,0.0,3,100.0,14,55,23,0,0,0,0,1,15,0
11,Alex Mighten,17.0,eng ENG,RW,20-117,8,4,0,1,0,3,0,4,3,0,0.0,2,66.7,4,27,10,0,0,0,0,0,4,1
12,Joe Worrall,4.0,eng ENG,CB,25-208,90,46,9,31,14,1,0,46,0,0,,0,,15,45,25,0,0,0,1,0,32,0
13,Dean Henderson,1.0,eng ENG,GK,25-147,90,47,38,47,0,0,0,47,0,0,,0,,26,179,113,0,0,0,0,0,15,0
14,14 Players,,,,,990,475,103,249,172,59,8,475,17,5,29.4,11,64.7,202,1132,662,12,5,2,15,8,243,16
