,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ivan Toney,17.0,eng ENG,FW,26-360,90,31,28,2,0,0,1,2,2,0,0,0,0,17,1,2
1,Mikkel Damsgaard,24.0,dk DEN,LW,22-251,61,30,30,0,0,0,0,1,0,0,0,0,0,20,0,0
2,Josh Dasilva,10.0,eng ENG,"LM,LW",24-139,29,19,19,0,0,0,0,0,0,0,0,0,0,17,0,1
3,Bryan Mbeumo,19.0,cm CMR,"RW,RM",23-216,90,49,39,10,3,0,2,6,2,5,3,0,0,37,0,1
4,Mathias Jensen,8.0,dk DEN,LM,27-069,61,43,31,12,2,0,1,7,7,1,1,0,0,30,0,1
5,Kevin Schade,9.0,de GER,"RW,LM",21-104,29,8,8,0,0,0,0,1,0,0,0,0,0,3,0,1
6,Christian Nørgaard,6.0,dk DEN,CM,29-001,73,48,48,0,0,0,0,1,0,0,0,0,0,40,0,0
7,Frank Onyeka,15.0,ng NGA,CM,25-069,17,24,24,0,0,0,1,0,0,0,0,0,0,18,0,2
8,Vitaly Janelt,27.0,de GER,"RM,RB",24-305,90,49,48,1,0,0,1,2,1,0,0,0,0,36,0,1
9,Rico Henry,3.0,eng ENG,LB,25-246,86,52,46,6,0,0,0,4,6,0,0,0,0,35,0,0
10,Saman Ghoddos,14.0,ir IRN,LB,29-186,4,4,2,2,0,0,0,2,0,2,0,2,0,3,0,0
11,Ben Mee,16.0,eng ENG,CB,33-171,90,76,72,4,2,0,2,0,2,0,0,0,0,61,0,0
12,Ethan Pinnock,5.0,jm JAM,CB,29-286,90,57,53,4,1,0,1,1,3,0,0,0,0,47,0,0
13,Aaron Hickey,2.0,sct SCO,RB,20-274,73,39,33,6,0,0,0,1,6,0,0,0,0,36,0,1
14,Yoane Wissa,11.0,cd COD,LW,26-189,17,10,10,0,0,0,1,1,0,0,0,0,0,5,0,2
15,David Raya,1.0,es ESP,GK,27-177,90,53,44,9,5,0,0,0,0,0,0,0,0,46,0,0
16,16 Players,,,,,990,592,535,56,13,0,10,29,29,8,4,2,0,451,1,12
