,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,31-346,90,16,0,0,8,8,3,15,0,0,,0,,6,30,10,1,0,0,1,3,11,1
1,Josh Sargent,24.0,us USA,"FW,RW",22-018,83,32,1,6,13,13,2,32,1,1,100.0,0,0.0,16,132,71,2,1,0,3,1,25,7
2,Jon Rowe,46.0,eng ENG,RW,18-314,7,8,0,1,4,3,0,8,0,0,,0,,7,61,6,0,0,0,0,1,7,2
3,Kenny McLean,23.0,sct SCO,CM,30-061,90,29,0,6,13,10,3,29,0,0,,0,,13,81,24,1,0,0,1,0,16,0
4,Mathias Normann,16.0,no NOR,CM,25-286,45,28,0,8,16,4,0,28,0,0,,0,,16,69,28,0,1,0,2,0,18,0
5,Milot Rashica,17.0,xk KVX,LW,25-255,45,19,0,1,7,12,2,19,2,0,0.0,2,100.0,14,157,70,2,0,1,1,2,16,7
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-289,90,52,4,18,27,7,1,52,0,0,,0,,21,114,75,1,1,0,0,0,34,2
7,Brandon Williams,21.0,eng ENG,LB,21-188,90,52,3,14,19,20,0,52,2,1,50.0,1,50.0,23,178,44,1,1,0,3,1,31,1
8,Ozan Kabak,15.0,tr TUR,CB,21-350,90,44,3,25,20,0,0,44,1,1,100.0,0,0.0,15,90,55,2,0,0,0,0,23,0
9,Grant Hanley,5.0,sct SCO,CB,30-110,90,51,20,38,10,3,0,51,0,0,,0,,16,66,38,0,0,0,0,0,28,0
10,Christoph Zimmermann,6.0,de GER,CB,29-057,45,16,2,10,5,1,0,16,1,1,100.0,0,0.0,9,137,61,1,0,0,0,0,11,0
11,Lukas Rupp,7.0,de GER,CM,31-061,45,31,2,11,15,5,0,31,0,0,,0,,14,57,35,0,0,0,1,0,27,0
12,Max Aarons,2.0,eng ENG,RB,22-065,90,62,9,26,27,9,1,62,2,1,50.0,1,50.0,29,227,86,2,1,1,0,3,42,2
13,Tim Krul,1.0,nl NED,GK,33-341,90,36,34,36,0,0,0,36,0,0,,0,,13,72,44,0,0,0,0,0,18,0
14,14 Players,,,,,990,476,78,200,184,95,12,475,9,5,55.6,4,44.4,212,1471,647,13,5,2,12,11,307,22
