,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Teemu Pukki,22.0,fi FIN,FW,31-346,90,9,11,81.8,89,9,7,8,87.5,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
1,Josh Sargent,24.0,us USA,"FW,RW",22-018,83,17,26,65.4,192,31,12,14,85.7,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1
2,Jon Rowe,46.0,eng ENG,RW,18-314,7,7,7,100.0,76,0,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Kenny McLean,23.0,sct SCO,CM,30-061,90,20,23,87.0,364,100,9,10,90.0,9,10,90.0,2,3,66.7,0,0.0,0.0,0,1,1,0,2
4,Mathias Normann,16.0,no NOR,CM,25-286,45,17,23,73.9,308,126,8,10,80.0,8,9,88.9,1,3,33.3,0,0.0,0.0,0,1,1,0,1
5,Milot Rashica,17.0,xk KVX,LW,25-255,45,11,14,78.6,196,108,6,7,85.7,2,4,50.0,2,2,100.0,0,0.1,0.1,2,4,0,0,2
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-289,90,40,47,85.1,785,222,17,20,85.0,13,15,86.7,7,8,87.5,0,0.0,0.0,0,6,1,1,4
7,Brandon Williams,21.0,eng ENG,LB,21-188,90,31,38,81.6,569,212,15,16,93.8,13,17,76.5,3,3,100.0,0,0.0,0.0,1,2,1,0,2
8,Ozan Kabak,15.0,tr TUR,CB,21-350,90,30,36,83.3,513,162,13,16,81.3,15,16,93.8,2,4,50.0,0,0.0,0.0,1,3,0,0,1
9,Grant Hanley,5.0,sct SCO,CB,30-110,90,30,36,83.3,471,182,15,16,93.8,12,13,92.3,2,6,33.3,0,0.0,0.0,0,0,0,0,0
10,Christoph Zimmermann,6.0,de GER,CB,29-057,45,8,13,61.5,128,102,3,6,50.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1
11,Lukas Rupp,7.0,de GER,CM,31-061,45,28,30,93.3,496,180,11,13,84.6,12,12,100.0,4,4,100.0,0,0.0,0.0,0,1,1,0,5
12,Max Aarons,2.0,eng ENG,RB,22-065,90,36,49,73.5,528,241,20,25,80.0,15,18,83.3,0,3,0.0,0,0.0,0.0,0,1,0,0,3
13,Tim Krul,1.0,nl NED,GK,33-341,90,28,33,84.8,750,412,2,2,100.0,18,18,100.0,8,13,61.5,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,312,386,80.8,5465,2087,144,169,85.2,127,146,87.0,32,52,61.5,0,0.1,0.3,4,21,5,1,22
