,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
22,2014-01-28,,Premier League,Matchweek 23,Tue,Away,L,0,4,Liverpool,,"44,450",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/2acb2138/Merseyside-Derby-Liverpool-Everton-January-28-2014-Premier-League,
23,2014-02-01,,Premier League,Matchweek 24,Sat,Home,W,2,1,Aston Villa,,"39,469",,4-2-3-1,Bobby Madley,https://fbref.com/en/matches/74904056/Everton-Aston-Villa-February-1-2014-Premier-League,
24,2014-02-09,,Premier League,Matchweek 25,Sun,Away,L,0,1,Tottenham,,"35,944",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/a99b8f39/Tottenham-Hotspur-Everton-February-9-2014-Premier-League,
25,2014-02-22,,Premier League,Matchweek 27,Sat,Away,L,0,1,Chelsea,,"41,580",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/9ff27751/Chelsea-Everton-February-22-2014-Premier-League,
26,2014-03-01,,Premier League,Matchweek 28,Sat,Home,W,1,0,West Ham,,"38,286",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/362ebf9e/Everton-West-Ham-United-March-1-2014-Premier-League,
27,2014-03-15,,Premier League,Matchweek 30,Sat,Home,W,2,1,Cardiff City,,"38,018",,4-2-3-1,Roger East,https://fbref.com/en/matches/8980bd17/Everton-Cardiff-City-March-15-2014-Premier-League,
28,2014-03-22,,Premier League,Matchweek 31,Sat,Home,W,3,2,Swansea City,,"36,260",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/9b5da78a/Everton-Swansea-City-March-22-2014-Premier-League,
29,2014-03-25,,Premier League,Matchweek 29,Tue,Away,W,3,0,Newcastle Utd,,"47,622",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/e97367d5/Newcastle-United-Everton-March-25-2014-Premier-League,
30,2014-03-30,,Premier League,Matchweek 32,Sun,Away,W,3,1,Fulham,,"25,454",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/0be3d91a/Fulham-Everton-March-30-2014-Premier-League,
31,2014-04-06,,Premier League,Matchweek 33,Sun,Home,W,3,0,Arsenal,,"39,504",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/5f1cfe17/Everton-Arsenal-April-6-2014-Premier-League,
32,2014-04-12,,Premier League,Matchweek 34,Sat,Away,W,1,0,Sunderland,,"38,445",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/397540bb/Sunderland-Everton-April-12-2014-Premier-League,
33,2014-04-16,,Premier League,Matchweek 26,Wed,Home,L,2,3,Crystal Palace,,"39,333",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/b2801d86/Everton-Crystal-Palace-April-16-2014-Premier-League,
34,2014-04-20,,Premier League,Matchweek 35,Sun,Home,W,2,0,Manchester Utd,,"39,436",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/e356d828/Everton-Manchester-United-April-20-2014-Premier-League,
35,2014-04-26,,Premier League,Matchweek 36,Sat,Away,L,0,2,Southampton,,"31,313",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/c09a0540/Southampton-Everton-April-26-2014-Premier-League,
36,2014-05-03,,Premier League,Matchweek 37,Sat,Home,L,2,3,Manchester City,,"39,454",,3-4-3,Lee Probert,https://fbref.com/en/matches/55470c1a/Everton-Manchester-City-May-3-2014-Premier-League,
37,2014-05-11,,Premier League,Matchweek 38,Sun,Away,W,2,0,Hull City,,"24,848",,4-4-2,Howard Webb,https://fbref.com/en/matches/3e875a24/Hull-City-Everton-May-11-2014-Premier-League,
