,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Patrick Bamford,9.0,eng ENG,FW,27-184,90,0,0,0,0,2,0,0,0,0,0,0,0,4,1,3,25.0
1,Raphinha,18.0,br BRA,"RM,LM",24-084,90,0,0,0,0,2,0,7,1,1,0,0,0,6,1,2,33.3
2,Mateusz Klich,43.0,pl POL,CM,30-268,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
3,Ezgjan Alioski,10.0,mk MKD,LB,29-024,45,0,0,0,0,0,0,2,0,1,0,0,0,2,2,1,66.7
4,Tyler Roberts,11.0,wls WAL,CM,22-055,59,0,0,0,0,1,0,0,1,2,0,0,0,3,1,1,50.0
5,Rodrigo,20.0,es ESP,CM,30-002,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
6,Hélder Costa,17.0,ao ANG,RM,27-055,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0
7,Jack Harrison,22.0,eng ENG,LM,24-108,45,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,
8,Kalvin Phillips,23.0,eng ENG,DM,25-096,90,1,0,0,3,1,0,3,2,1,0,0,0,11,0,0,
9,Stuart Dallas,15.0,nir NIR,"CM,LB",29-323,90,0,0,0,0,2,0,2,0,0,0,0,0,8,2,1,66.7
10,Liam Cooper,6.0,sct SCO,CB,29-190,90,0,0,0,2,1,0,0,3,1,0,0,0,5,6,2,75.0
11,Diego Llorente,14.0,es ESP,CB,27-204,90,0,0,0,2,0,0,0,3,1,0,0,0,8,1,3,25.0
12,Luke Ayling,2.0,eng ENG,RB,29-195,90,0,0,0,2,0,0,2,0,2,0,1,0,4,1,1,50.0
13,Illan Meslier,1.0,fr FRA,GK,21-006,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,9,9,1,20,10,11,0,1,0,54,15,17,46.9
