,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Marko Arnautović,7.0,at AUT,FW,28-311,82,3,3,0,1,2,0,0,,0,1,0,1,1,4,1,0
1,Javier Hernández,17.0,mx MEX,FW,29-268,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Manuel Lanzini,10.0,ar ARG,AM,25-009,57,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Michail Antonio,30.0,jm JAM,"RM,AM",27-333,33,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
4,João Mário,18.0,pt POR,"AM,LM",25-036,82,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
5,Declan Rice,41.0,eng ENG,LM,19-041,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
6,Mark Noble,16.0,eng ENG,CM,30-292,90,2,2,1,1,0,1,5,20.0,4,1,1,0,0,2,1,0
7,Cheikhou Kouyaté,8.0,sn SEN,CM,28-065,90,4,1,3,1,0,1,3,33.3,2,0,0,0,2,6,2,0
8,Patrice Evra,27.0,fr FRA,"WB,LB",36-285,90,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,2,0
9,Pablo Zabaleta,5.0,ar ARG,"WB,RB",33-039,90,3,3,3,0,0,1,2,50.0,1,1,0,1,1,4,7,0
10,Aaron Cresswell,3.0,eng ENG,CB,28-071,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,4,0
11,Angelo Ogbonna,21.0,it ITA,CB,29-277,90,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,4,0
12,James Collins,19.0,wls WAL,CB,34-185,90,2,0,2,0,0,1,2,50.0,1,1,1,0,1,3,11,0
13,Adrián,13.0,es ESP,GK,31-052,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
14,14 Players,,,,,990,19,13,12,5,2,7,18,38.9,11,7,2,5,9,28,36,0
