,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Kai Havertz,29.0,de GER,FW,22-321,69,26,30,86.7,282,58,17,19,89.5,5,5,100.0,0,0,,1,0.2,0.1,4,2,2,0,3
1,Romelu Lukaku,9.0,be BEL,FW,28-350,21,2,3,66.7,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Timo Werner,11.0,de GER,FW,26-053,70,22,30,73.3,276,51,17,20,85.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,1,0,3
3,Christian Pulisic,10.0,us USA,AM,23-222,20,6,9,66.7,93,23,2,3,66.7,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,1
4,Mason Mount,19.0,eng ENG,AM,23-108,90,49,63,77.8,829,208,30,31,96.8,11,16,68.8,6,11,54.5,0,0.3,0.2,4,5,3,1,10
5,N'Golo Kanté,7.0,fr FRA,CM,31-030,81,55,62,88.7,683,203,37,37,100.0,13,17,76.5,1,3,33.3,0,0.5,0.4,3,4,2,0,6
6,Ruben Loftus-Cheek,12.0,eng ENG,CM,26-095,9,3,4,75.0,47,25,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,2,0,0,2
7,Jorginho,5.0,it ITA,CM,30-129,90,76,81,93.8,1214,386,44,46,95.7,27,29,93.1,4,5,80.0,0,0.1,0.1,1,10,1,0,10
8,Marcos Alonso,3.0,es ESP,WB,31-121,90,60,73,82.2,829,298,34,35,97.1,20,25,80.0,2,8,25.0,0,0.2,0.1,3,6,2,0,8
9,Reece James,24.0,eng ENG,WB,22-141,90,72,89,80.9,973,380,49,53,92.5,17,24,70.8,3,5,60.0,0,0.5,0.6,3,3,7,3,9
10,Antonio Rüdiger,2.0,de GER,CB,29-056,90,61,70,87.1,1276,361,23,25,92.0,26,28,92.9,11,14,78.6,0,0.0,0.1,0,11,1,0,6
11,Thiago Silva,6.0,br BRA,CB,37-218,90,69,72,95.8,1304,580,24,26,92.3,34,34,100.0,10,11,90.9,0,0.0,0.0,0,4,1,0,6
12,César Azpilicueta,28.0,es ESP,CB,32-243,90,69,76,90.8,943,398,40,43,93.0,24,26,92.3,2,3,66.7,0,0.0,0.0,0,8,0,0,6
13,Edouard Mendy,16.0,sn SEN,GK,30-058,90,14,18,77.8,248,109,7,7,100.0,5,6,83.3,2,5,40.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,584,680,85.9,9007,3080,326,348,93.7,192,224,85.7,42,66,63.6,1,1.8,1.6,18,55,20,4,70
