,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Bobby Reid,14.0,jm JAM,FW,28-012,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1,Josh Maja,27.0,ng NGA,FW,22-049,72,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,0,0
2,Ivan Cavaleiro,17.0,pt POR,FW,27-119,18,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,2,0
3,Ademola Lookman,19.0,ng NGA,LM,23-117,82,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Andre-Frank Zambo Anguissa,29.0,cm CMR,LM,25-090,8,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
5,Mario Lemina,18.0,ga GAB,CM,27-166,89,4,1,0,2,2,0,2,0.0,2,1,0,1,0,4,0,0
6,Josh Onomah,25.0,eng ENG,CM,23-293,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Harrison Reed,21.0,eng ENG,CM,26-018,90,2,1,0,2,0,0,1,0.0,1,2,0,2,3,5,2,0
8,Ruben Loftus-Cheek,15.0,eng ENG,RM,25-022,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0
9,Ola Aina,34.0,ng NGA,LB,24-129,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
10,Tosin Adarabioyo,16.0,eng ENG,CB,23-143,90,1,1,1,0,0,0,0,,0,1,1,0,2,3,4,0
11,Joachim Andersen,5.0,dk DEN,CB,24-259,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
12,Kenny Tete,2.0,nl NED,RB,25-128,90,0,0,0,0,0,0,0,,0,2,1,1,3,3,4,0
13,Alphonse Areola,1.0,fr FRA,GK,27-353,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,10,4,3,4,3,0,8,0.0,8,10,2,8,12,22,26,0
