,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Leandro Trossard,11.0,be BEL,FW,27-084,90,43,40,3,1,1,2,1,2,0,0,0,0,26,0,2
1,Neal Maupay,9.0,fr FRA,"LW,FW",25-196,90,20,17,3,0,0,0,0,0,0,0,0,0,18,0,2
2,Alexis Mac Allister,10.0,ar ARG,CM,23-064,90,45,39,6,1,0,1,4,0,5,2,2,0,35,0,0
3,Yves Bissouma,8.0,ml MLI,CM,25-180,90,49,48,1,1,0,1,0,0,0,0,0,0,48,0,1
4,Jakub Moder,15.0,pl POL,"CM,LM",22-325,61,19,19,0,0,0,0,2,0,0,0,0,0,15,0,1
5,Danny Welbeck,18.0,eng ENG,LM,31-092,29,7,6,1,0,0,0,0,1,0,0,0,0,7,0,0
6,Solly March,20.0,eng ENG,"RM,WB",27-221,90,37,30,7,1,0,1,4,4,2,0,2,0,29,0,0
7,Tariq Lamptey,2.0,gh GHA,"RW,WB",21-149,90,54,53,1,0,1,0,8,1,0,0,0,0,43,0,2
8,Marc Cucurella,3.0,es ESP,CB,23-219,90,87,79,8,1,0,1,5,7,0,0,0,0,75,0,2
9,Lewis Dunk,5.0,eng ENG,CB,30-097,90,127,124,3,2,0,1,0,1,0,0,0,0,115,0,1
10,Joël Veltman,34.0,nl NED,CB,30-042,90,88,78,10,3,0,0,1,7,0,0,0,0,79,0,0
11,Robert Sánchez,1.0,es ESP,GK,24-100,90,43,36,7,1,0,0,0,0,0,0,0,0,37,0,0
12,12 Players,,,,,990,619,569,50,11,2,7,25,23,7,2,4,0,527,0,11
