,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Steve Mounié,24.0,bj BEN,FW,24-063,31,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
1,Alex Pritchard,21.0,eng ENG,FW,25-212,48,23,21,2,0,0,0,0,0,0,0,0,0,17,0,1
2,Laurent Depoitre,20.0,be BEL,FW,29-359,42,6,5,1,0,0,0,0,0,0,0,0,0,2,0,0
3,Philip Billing,8.0,dk DEN,"DM,CM",22-173,90,31,24,7,1,0,1,4,6,0,0,0,0,16,0,1
4,Jonathan Hogg,6.0,eng ENG,"DM,CM",29-360,76,36,35,1,1,0,1,0,0,0,0,0,0,30,0,0
5,Danny Williams,19.0,us USA,DM,29-268,14,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
6,Aaron Mooy,10.0,au AUS,DM,28-077,62,22,18,4,2,0,0,3,0,2,0,2,0,17,0,0
7,Tommy Smith,2.0,eng ENG,RB,26-231,28,8,6,2,0,0,0,0,2,0,0,0,0,7,0,0
8,Erik Durm,37.0,de GER,"WB,LW,LB",26-203,90,22,19,2,0,0,0,1,2,0,0,0,0,9,1,0
9,Florent Hadergjonaj,33.0,xk KVX,"WB,RW,CM",24-123,90,36,29,7,0,0,0,3,7,0,0,0,0,25,0,1
10,Terence Kongolo,5.0,nl NED,"CB,LB",24-290,90,38,26,12,3,0,0,1,9,0,0,0,0,25,0,0
11,Christopher Schindler,26.0,de GER,CB,28-216,90,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0
12,Mathias Jørgensen,25.0,dk DEN,CB,28-222,90,21,19,2,2,0,0,0,0,0,0,0,0,16,0,0
13,Jonas Lössl,1.0,dk DEN,GK,29-303,90,35,19,16,6,0,0,0,0,0,0,0,0,12,0,0
14,14 Players,,,,,931,305,248,56,15,0,2,12,26,2,0,2,0,198,1,3
