,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Steve Mounié,24.0,bj BEN,FW,24-063,31,4,6,66.7,49,11,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.0,0,2,0,0,1
1,Alex Pritchard,21.0,eng ENG,FW,25-212,48,17,23,73.9,259,40,7,11,63.6,6,7,85.7,2,2,100.0,0,0.0,0.0,0,2,0,0,3
2,Laurent Depoitre,20.0,be BEL,FW,29-359,42,2,6,33.3,22,0,2,3,66.7,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
3,Philip Billing,8.0,dk DEN,"DM,CM",22-173,90,16,31,51.6,283,116,7,9,77.8,6,13,46.2,2,6,33.3,0,0.1,0.0,2,1,0,0,1
4,Jonathan Hogg,6.0,eng ENG,"DM,CM",29-360,76,30,36,83.3,600,131,11,13,84.6,15,17,88.2,4,5,80.0,0,0.0,0.0,0,3,0,0,8
5,Danny Williams,19.0,us USA,DM,29-268,14,6,6,100.0,87,16,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
6,Aaron Mooy,10.0,au AUS,DM,28-077,62,17,22,77.3,254,100,12,12,100.0,3,4,75.0,2,6,33.3,0,0.1,0.0,1,3,0,0,3
7,Tommy Smith,2.0,eng ENG,RB,26-231,28,7,8,87.5,90,14,5,5,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
8,Erik Durm,37.0,de GER,"WB,LW,LB",26-203,90,9,22,40.9,114,6,6,10,60.0,1,5,20.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
9,Florent Hadergjonaj,33.0,xk KVX,"WB,RW,CM",24-123,90,25,36,69.4,365,165,12,13,92.3,9,13,69.2,2,7,28.6,0,0.0,0.0,0,1,0,0,0
10,Terence Kongolo,5.0,nl NED,"CB,LB",24-290,90,25,38,65.8,430,215,16,19,84.2,6,13,46.2,3,6,50.0,0,0.0,0.0,0,6,0,0,4
11,Christopher Schindler,26.0,de GER,CB,28-216,90,12,15,80.0,233,54,3,3,100.0,9,11,81.8,0,1,0.0,0,0.0,0.0,0,0,0,0,1
12,Mathias Jørgensen,25.0,dk DEN,CB,28-222,90,16,21,76.2,344,118,2,2,100.0,12,13,92.3,1,5,20.0,0,0.0,0.0,0,0,0,0,1
13,Jonas Lössl,1.0,dk DEN,GK,29-303,90,12,35,34.3,544,524,1,1,100.0,3,4,75.0,8,30,26.7,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,931,198,305,64.9,3674,1510,90,108,83.3,76,109,69.7,25,73,34.2,0,0.2,0.1,3,20,0,0,23
