,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Troy Deeney,9.0,eng ENG,FW,29-289,80,22,22,0,0,0,0,1,0,0,0,0,0,8,0,2
1,Andre Gray,18.0,jm JAM,FW,26-292,10,6,6,0,0,1,0,0,0,0,0,0,0,3,0,0
2,Roberto Pereyra,37.0,ar ARG,LW,27-097,90,43,36,7,3,0,0,5,1,3,1,2,0,34,0,0
3,Kiko Femenía,21.0,es ESP,RW,27-071,57,17,17,0,0,1,0,0,0,0,0,0,0,14,0,0
4,Richarlison,11.0,br BRA,RW,20-339,33,13,13,0,0,0,0,0,0,0,0,0,0,10,0,1
5,Will Hughes,19.0,eng ENG,AM,22-362,89,38,33,5,2,1,0,3,0,3,3,0,0,26,0,0
6,Jerome Sinclair,17.0,eng ENG,AM,21-206,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,Abdoulaye Doucouré,16.0,ml MLI,DM,25-103,90,44,43,1,1,0,0,1,0,0,0,0,0,39,0,0
8,Étienne Capoue,29.0,fr FRA,DM,29-277,90,57,54,3,1,0,1,0,0,0,0,0,0,47,0,0
9,Adrian Mariappa,6.0,jm JAM,LB,31-193,90,60,41,19,0,0,1,0,19,0,0,0,0,42,0,0
10,Craig Cathcart,15.0,nir NIR,CB,29-067,90,34,31,2,2,0,1,0,0,0,0,0,0,22,1,0
11,Sebastian Prödl,5.0,at AUT,CB,30-297,90,32,32,0,0,0,1,0,0,0,0,0,0,21,0,0
12,Daryl Janmaat,2.0,nl NED,RB,28-266,90,56,49,7,0,0,0,1,7,0,0,0,0,40,0,0
13,Orestis Karnezis,30.0,gr GRE,GK,32-277,90,22,12,10,2,0,0,0,0,0,0,0,0,7,0,0
14,14 Players,,,,,990,445,390,54,11,3,4,11,27,6,4,2,0,314,1,3
