,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Eddie Nketiah,30.0,eng ENG,FW,22-343,89,14,15,93.3,229,23,5,6,83.3,9,9,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
1,Alexandre Lacazette,9.0,fr FRA,FW,30-345,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Gabriel Martinelli,35.0,br BRA,LW,20-324,77,32,38,84.2,500,74,21,23,91.3,7,10,70.0,4,4,100.0,1,0.4,0.3,2,0,1,1,0
3,Emile Smith Rowe,10.0,eng ENG,LW,21-284,13,8,9,88.9,194,1,2,2,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
4,Bukayo Saka,7.0,eng ENG,RW,20-245,67,19,26,73.1,332,8,6,7,85.7,13,14,92.9,0,1,0.0,0,0.0,0.1,0,0,0,0,0
5,Nicolas Pépé,19.0,ci CIV,AM,26-344,23,9,11,81.8,128,13,4,4,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Martin Ødegaard,8.0,no NOR,AM,23-142,90,41,53,77.4,723,163,18,22,81.8,16,20,80.0,5,7,71.4,0,0.4,0.2,3,3,1,0,4
7,Granit Xhaka,34.0,ch SUI,DM,29-223,90,64,75,85.3,1224,345,27,28,96.4,28,35,80.0,9,9,100.0,0,0.2,0.3,3,13,4,0,14
8,Mohamed Elneny,25.0,eg EGY,DM,29-301,90,80,82,97.6,1478,353,33,33,100.0,39,41,95.1,8,8,100.0,0,0.1,0.0,1,7,0,0,5
9,Takehiro Tomiyasu,18.0,jp JPN,LB,23-184,90,83,88,94.3,1364,332,37,38,97.4,43,45,95.6,2,3,66.7,0,0.1,0.2,2,14,2,1,21
10,Gabriel Dos Santos,6.0,br BRA,CB,24-140,90,82,87,94.3,1602,580,24,24,100.0,51,52,98.1,7,10,70.0,0,0.0,0.0,0,12,0,0,10
11,Rob Holding,16.0,eng ENG,CB,26-230,90,63,68,92.6,1347,370,12,14,85.7,46,47,97.9,5,6,83.3,0,0.0,0.0,0,9,0,0,4
12,Cédric Soares,17.0,pt POR,RB,30-250,90,81,105,77.1,1497,450,35,38,92.1,38,45,84.4,7,18,38.9,0,0.0,0.1,1,15,4,1,11
13,Aaron Ramsdale,32.0,eng ENG,GK,23-359,90,20,25,80.0,500,343,3,3,100.0,14,14,100.0,3,8,37.5,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,596,682,87.4,11118,3055,227,242,93.8,313,343,91.3,51,75,68.0,1,1.1,1.2,12,75,13,3,70
