,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Callum Robinson,7.0,ie IRL,FW,25-352,90,13,23,56.5,175,33,8,10,80.0,3,7,42.9,1,3,33.3,0,0.0,0.0,0,0,1,0,1
1,Matheus Pereira,12.0,pt POR,"FW,AM",24-259,90,30,34,88.2,428,129,19,19,100.0,7,9,77.8,3,5,60.0,0,0.0,0.1,0,4,0,0,3
2,Kamil Grosicki,13.0,pl POL,LM,32-225,69,19,27,70.4,306,65,7,9,77.8,10,13,76.9,1,4,25.0,1,0.1,0.0,2,2,0,0,2
3,Darnell Furlong,2.0,eng ENG,"WB,LM",25-080,21,5,10,50.0,99,44,3,4,75.0,1,4,25.0,1,2,50.0,0,0.0,0.0,0,0,1,1,1
4,Romaine Sawyers,19.0,kn SKN,CM,29-078,90,43,48,89.6,888,266,11,13,84.6,25,26,96.2,6,7,85.7,0,0.0,0.0,0,7,0,0,9
5,Jake Livermore,8.0,eng ENG,CM,31-066,79,12,22,54.5,206,49,5,7,71.4,5,9,55.6,1,4,25.0,0,0.0,0.0,0,1,0,0,1
6,Hal Robson-Kanu,4.0,wls WAL,FW,31-243,11,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
7,Conor Gallagher,18.0,eng ENG,"RM,CM",20-348,90,31,40,77.5,609,173,11,13,84.6,9,13,69.2,8,10,80.0,0,0.0,0.0,1,3,0,0,4
8,Kieran Gibbs,3.0,eng ENG,"LB,WB",31-115,90,44,56,78.6,746,208,17,19,89.5,23,26,88.5,3,7,42.9,0,0.3,0.1,2,4,1,1,4
9,Kyle Bartley,5.0,eng ENG,CB,29-242,90,23,30,76.7,516,271,5,6,83.3,14,16,87.5,4,8,50.0,0,0.0,0.0,0,2,0,0,1
10,Semi Ajayi,6.0,ng NGA,CB,27-071,90,24,35,68.6,586,294,7,9,77.8,13,16,81.3,4,9,44.4,0,0.0,0.0,0,4,0,0,4
11,Dara O'Shea,27.0,ie IRL,"RB,CB",21-321,90,30,56,53.6,613,420,14,20,70.0,7,12,58.3,7,18,38.9,0,0.0,0.0,0,6,0,0,3
12,Sam Johnstone,1.0,eng ENG,GK,27-300,90,16,32,50.0,530,435,2,2,100.0,7,7,100.0,7,23,30.4,0,0.0,0.0,0,1,0,0,0
13,13 Players,,,,,990,290,414,70.0,5702,2387,109,131,83.2,124,158,78.5,46,100,46.0,1,0.4,0.3,5,34,3,2,33
