,num,joueur
0,,Roger Johnson
1,,Kevin Doyle
2,,Eggert Jónsson
3,,Richard Stearman
4,,Steven Fletcher
5,,Michael Kightly
6,,Sébastien Bassong
7,,Matthew Jarvis
8,,Stephen Ward
9,,
10,,Dorus de Vries
