,num,joueur
0,10,Romelu Lukaku
1,11,Kevin Mirallas
2,16,James McCarthy
3,18,Gareth Barry
4,20,Ross Barkley
5,21,Muhamed Bešić
6,23,Séamus Coleman
7,26,John Stones
8,29,Luke Garbutt
9,,
10,1,Joel Robles
