,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Mbaye Diagne,17.0,sn SEN,FW,29-102,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0
1,Karlan Grant,29.0,eng ENG,LM,23-142,68,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0
2,Matt Phillips,10.0,sct SCO,LM,29-331,22,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
3,Conor Gallagher,18.0,eng ENG,CM,21-001,90,3,1,3,0,0,1,5,20.0,4,1,0,1,1,4,1,0
4,Ainsley Maitland-Niles,30.0,eng ENG,"CM,RM",23-162,90,2,0,1,1,0,1,2,50.0,1,3,0,3,0,2,3,0
5,Robert Snodgrass,23.0,sct SCO,RM,33-153,79,3,3,2,1,0,2,3,66.7,1,1,1,0,0,3,2,0
6,Matheus Pereira,12.0,pt POR,FW,24-278,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Romaine Sawyers,19.0,kn SKN,DM,29-097,77,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
8,Okay Yokuşlu,35.0,tr TUR,"CM,DM",26-335,13,3,3,2,1,0,2,2,100.0,0,0,0,0,0,3,0,0
9,Conor Townsend,14.0,eng ENG,LB,27-340,90,2,1,1,1,0,1,3,33.3,2,0,0,0,3,5,3,0
10,Kyle Bartley,5.0,eng ENG,CB,29-261,90,2,2,2,0,0,1,1,100.0,0,3,1,2,0,2,8,0
11,Semi Ajayi,6.0,ng NGA,CB,27-090,90,2,0,2,0,0,2,2,100.0,0,2,0,2,1,3,8,0
12,Lee Peltier,22.0,eng ENG,RB,34-058,90,4,1,4,0,0,2,2,100.0,0,1,1,0,0,4,3,0
13,Sam Johnstone,1.0,eng ENG,GK,27-319,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,24,14,20,4,0,13,23,56.5,10,14,3,11,5,29,32,0
