,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Paterson,13.0,sct SCO,"FW,LW",24-091,90,25,1,1,11,13,1,25,0,0,,0,,17,73,17,2,0,0,3,1,22,6
1,Junior Hoilett,33.0,ca CAN,"LM,RW",28-221,90,37,2,4,12,22,4,37,2,1,50.0,1,50.0,21,137,82,3,3,1,3,0,18,7
2,Harry Arter,7.0,ie IRL,"CM,LM",29-015,90,45,3,9,28,8,0,45,1,0,0.0,1,100.0,15,26,9,0,0,0,2,0,16,2
3,Víctor Camarasa,21.0,es ESP,CM,24-229,63,27,1,3,15,9,0,27,0,0,,0,,19,65,10,0,0,0,2,4,19,6
4,Joe Ralls,8.0,eng ENG,"RM,CM",25-092,27,11,0,0,8,3,0,11,0,0,,0,,4,9,5,0,0,0,0,1,5,1
5,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-272,72,26,1,5,15,7,0,26,5,4,80.0,1,20.0,14,122,65,3,2,0,1,0,12,3
6,Rhys Healey,32.0,wls WAL,"FW,RM",24-037,18,10,0,2,1,7,0,10,1,0,0.0,1,100.0,6,55,15,2,0,0,1,0,6,4
7,Aron Gunnarsson,17.0,is ISL,"DM,CM",29-265,90,38,3,10,21,7,1,38,0,0,,0,,9,30,8,0,0,0,2,0,7,0
8,Joe Bennett,3.0,eng ENG,LB,28-290,90,37,3,10,19,8,0,37,3,2,66.7,1,33.3,14,76,46,1,0,0,1,1,13,1
9,Sol Bamba,22.0,ci CIV,CB,33-364,90,41,9,27,14,1,1,41,0,0,,0,,17,68,39,1,0,0,0,0,8,0
10,Sean Morrison,4.0,eng ENG,CB,28-004,90,39,5,23,12,4,3,39,0,0,,0,,2,19,6,0,0,0,1,0,5,0
11,Bruno Ecuele Manga,5.0,ga GAB,RB,30-180,90,47,8,20,25,3,1,47,1,1,100.0,0,0.0,26,130,55,0,0,0,1,1,21,1
12,Neil Etheridge,1.0,ph PHI,GK,28-339,90,47,35,47,0,0,0,47,0,0,,0,,22,112,73,0,0,0,0,0,16,0
13,13 Players,,,,,990,430,71,161,181,92,11,430,13,8,61.5,5,38.5,186,922,430,12,5,1,17,8,168,31
