,num,joueur
0,,Mark Schwarzer
1,,Andrew Johnson
2,,Aaron Hughes
3,,Philippe Senderos
4,,John Arne Riise
5,,Brede Hangeland
6,,Clint Dempsey
7,,Dickson Etuhu
8,,Damien Duff
9,,Danny Murphy
10,,Bobby Zamora
