,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Divock Origi,27.0,be BEL,FW,24-024,63,15,15,0,0,0,2,0,0,0,0,0,0,9,0,1
1,James Milner,7.0,eng ENG,LM,33-128,27,24,20,4,2,0,0,1,0,2,0,0,0,20,0,1
2,Sadio Mané,10.0,sn SEN,"LW,FW",27-032,90,32,31,1,0,0,1,0,1,0,0,0,0,24,0,0
3,Mohamed Salah,11.0,eg EGY,"RW,FW",26-331,90,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1
4,Georginio Wijnaldum,5.0,nl NED,"LM,RM",28-182,87,48,47,1,1,0,0,1,0,0,0,0,0,44,0,0
5,Alex Oxlade-Chamberlain,21.0,eng ENG,RM,25-270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Fabinho,3.0,br BRA,CM,25-201,90,64,62,2,2,0,0,1,0,0,0,0,0,57,0,1
7,Jordan Henderson,14.0,eng ENG,"RM,CM",28-329,90,52,49,2,0,0,0,2,1,0,0,0,0,37,1,2
8,Andrew Robertson,26.0,sct SCO,LB,25-062,83,92,83,9,1,0,1,3,8,0,0,0,0,72,0,2
9,Joe Gomez,12.0,eng ENG,LB,21-354,7,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
10,Virgil van Dijk,4.0,nl NED,CB,27-308,90,90,89,1,0,0,0,0,1,0,0,0,0,85,0,0
11,Joël Matip,32.0,cm CMR,CB,27-277,90,80,74,4,2,0,0,0,2,0,0,0,0,72,2,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,20-217,90,96,85,11,1,0,1,10,8,2,1,1,0,69,0,1
13,Alisson,13.0,br BRA,GK,26-222,90,36,28,8,2,0,0,0,0,0,0,0,0,29,0,0
14,14 Players,,,,,990,654,608,43,11,0,5,18,21,4,1,1,0,538,3,9
