,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-071,63,0,0,0,1,1,1,0,0,1,0,0,0,3,1,1,50.0
1,Joe Worrall,4.0,eng ENG,CB,25-285,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Jesse Lingard,11.0,eng ENG,LW,29-311,63,0,0,0,1,1,1,0,1,1,0,0,0,5,0,0,
3,Brennan Johnson,20.0,wls WAL,FW,21-152,27,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,50.0
4,Morgan Gibbs-White,10.0,eng ENG,"RW,FW",22-268,90,0,0,0,0,1,0,3,3,0,0,0,0,9,2,4,33.3
5,Cheikhou Kouyaté,21.0,sn SEN,"LM,CM",32-305,79,0,0,0,3,0,0,0,0,3,0,0,0,11,1,1,50.0
6,Orel Mangala,5.0,be BEL,CM,24-218,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Remo Freuler,23.0,ch SUI,CM,30-190,90,1,0,0,0,1,0,0,1,2,0,0,0,7,1,1,50.0
8,Ryan Yates,22.0,eng ENG,"RM,CM",24-335,90,0,0,0,5,1,0,0,0,2,0,0,0,7,1,0,100.0
9,Neco Williams,7.0,wls WAL,LB,21-192,71,0,0,0,3,0,0,1,1,0,0,0,0,4,0,0,
10,Renan Lodi,32.0,br BRA,LB,24-197,19,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
11,Scott McKenna,26.0,sct SCO,CB,25-344,90,0,0,0,0,0,0,1,1,0,0,0,0,6,1,1,50.0
12,Steve Cook,3.0,eng ENG,CB,31-186,90,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,66.7
13,Serge Aurier,24.0,ci CIV,RB,29-302,90,0,0,0,0,2,0,2,0,6,0,0,0,3,1,1,50.0
14,Dean Henderson,1.0,eng ENG,GK,25-224,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,2,0,0,14,8,3,8,8,15,0,0,0,58,11,11,50.0
