,num,joueur
0,3,Kieran Tierney
1,9,Alexandre Lacazette
2,12,Willian
3,14,Pierre-Emerick Aubameyang
4,15,Ainsley Maitland-Niles
5,16,Rob Holding
6,23,David Luiz
7,25,Mohamed Elneny
8,34,Granit Xhaka
9,,
10,13,Rúnar Alex Rúnarsson
