,num,joueur
0,,Ali Al-Habsi
1,,Ronnie Stam
2,,Victor Moses
3,,Jordi Gómez
4,,Maynor Figueroa
5,,Mohamed Diamé
6,,James McCarthy
7,,Gary Caldwell
8,,David Jones
9,,Steve Gohouri
10,,Conor Sammon
