,num,joueur
0,,Olivier Giroud
1,,Per Mertesacker
2,,Bacary Sagna
3,,Lukas Podolski
4,,Thomas Vermaelen
5,,Nacho Monreal
6,,Mikel Arteta
7,,Tomáš Rosický
8,,Santi Cazorla
9,,
10,,Emiliano Viviano
