,num,joueur
0,,Ciaran Clark
1,,Luke Young
2,,Stiliyan Petrov
3,,Richard Dunne
4,,John Carew
5,,Stewart Downing
6,,Marc Albrighton
7,,Stephen Ireland
8,,Ashley Young
9,,
10,,Brad Guzan
