,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Oliver Burke,14.0,sct SCO,FW,23-285,70,11,13,84.6,97,6,8,9,88.9,1,1,100.0,0,1,0.0,0,0.0,0.0,1,1,0,0,0
1,Rhian Brewster,24.0,eng ENG,FW,20-291,20,4,4,100.0,45,1,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,David McGoldrick,17.0,ie IRL,"FW,AM",33-049,90,27,38,71.1,359,128,17,23,73.9,7,9,77.8,1,2,50.0,0,0.0,0.1,1,5,1,1,5
3,John Fleck,4.0,sct SCO,CM,29-146,90,47,58,81.0,759,221,24,26,92.3,16,17,94.1,5,9,55.6,1,0.3,0.1,3,9,1,1,7
4,Oliver Norwood,16.0,nir NIR,CM,29-280,66,37,52,71.2,602,242,23,24,95.8,11,14,78.6,3,12,25.0,0,0.1,0.2,3,4,2,0,7
5,Kean Bryan,29.0,eng ENG,CB,24-077,24,10,15,66.7,142,49,4,4,100.0,4,6,66.7,1,3,33.3,0,0.0,0.0,0,0,0,0,0
6,John Lundstram,7.0,eng ENG,CM,26-334,90,54,65,83.1,748,148,31,32,96.9,15,19,78.9,3,6,50.0,0,0.0,0.0,0,3,0,0,2
7,Enda Stevens,3.0,ie IRL,WB,30-192,90,39,49,79.6,533,172,24,25,96.0,12,16,75.0,2,4,50.0,0,0.0,0.1,1,2,1,1,2
8,Jayden Bogle,20.0,eng ENG,WB,20-174,90,15,27,55.6,191,69,11,14,78.6,2,4,50.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1
9,Ethan Ampadu,22.0,wls WAL,"CB,CM",20-125,90,35,46,76.1,569,262,20,22,90.9,10,14,71.4,4,6,66.7,0,0.0,0.0,1,3,1,0,4
10,John Egan,12.0,ie IRL,CB,28-089,90,33,39,84.6,508,187,14,16,87.5,17,19,89.5,1,2,50.0,0,0.0,0.0,0,0,0,0,2
11,Chris Basham,6.0,eng ENG,CB,32-181,73,27,36,75.0,364,86,15,16,93.8,8,13,61.5,1,3,33.3,0,0.1,0.1,1,1,0,0,1
12,Billy Sharp,10.0,eng ENG,FW,34-347,17,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-248,90,7,20,35.0,292,262,0,0,,2,3,66.7,5,17,29.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,346,462,74.9,5209,1833,195,215,90.7,105,135,77.8,27,70,38.6,1,0.7,0.6,11,29,6,3,31
