,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Che Adams,10.0,sct SCO,FW,25-263,86,0,0,0,1,1,0,1,0,0,0,0,0,3,3,5,37.5
1,Nathan Tella,23.0,ng NGA,FW,22-271,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
2,Armando Broja,18.0,al ALB,FW,20-204,89,0,0,0,1,2,0,1,0,0,0,0,0,1,5,13,27.8
3,Shane Long,7.0,ie IRL,FW,35-070,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,100.0
4,Mohamed Elyounoussi,24.0,no NOR,AM,27-241,90,1,0,0,1,0,0,1,0,0,0,0,0,12,2,5,28.6
5,Ibrahima Diallo,27.0,fr FRA,"LM,CM",23-025,90,0,0,0,0,2,0,3,2,1,0,0,0,4,3,2,60.0
6,Oriol Romeu,6.0,es ESP,CM,30-190,63,0,0,0,0,1,0,0,1,0,0,0,0,9,1,0,100.0
7,Stuart Armstrong,17.0,sct SCO,LM,30-003,27,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
8,James Ward-Prowse,8.0,eng ENG,RM,27-152,90,0,0,0,1,0,0,12,1,0,0,0,0,12,0,2,0.0
9,Kyle Walker-Peters,2.0,eng ENG,LB,24-354,90,0,0,0,0,3,0,1,0,2,0,0,0,3,0,0,
10,Mohammed Salisu,22.0,gh GHA,CB,22-350,90,0,0,0,1,0,0,0,4,1,0,0,0,8,1,2,33.3
11,Jan Bednarek,35.0,pl POL,CB,25-355,90,0,0,0,1,1,0,0,4,0,0,0,0,7,1,1,50.0
12,Valentino Livramento,21.0,eng ENG,RB,19-141,90,0,0,0,0,1,0,3,1,0,0,0,0,9,0,0,
13,Fraser Forster,44.0,eng ENG,GK,34-016,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,1,0,0,7,14,0,23,13,4,0,0,0,70,18,31,36.7
