,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Gabriel Jesus,9.0,br BRA,"FW,RW",24-050,73,42,0,2,22,21,8,42,2,2,100.0,0,0.0,28,153,90,4,3,3,1,2,40,11
1,Ferrán Torres,21.0,es ESP,RW,21-083,17,12,0,2,6,4,1,12,0,0,,0,,9,16,5,0,0,0,0,1,12,3
2,Raheem Sterling,7.0,eng ENG,LW,26-166,90,52,0,3,26,23,8,52,0,0,,0,,38,210,93,5,2,3,1,1,43,16
3,Riyad Mahrez,26.0,dz ALG,RW,30-091,64,42,0,4,19,19,3,42,1,1,100.0,0,0.0,30,127,25,0,0,1,2,1,35,6
4,Sergio Agüero,10.0,ar ARG,FW,32-355,26,22,0,0,15,7,5,22,2,2,100.0,0,0.0,7,40,24,1,0,0,2,0,19,1
5,Phil Foden,47.0,eng ENG,LM,20-360,55,49,1,7,27,15,2,49,2,2,100.0,0,0.0,31,191,114,4,0,0,3,0,40,2
6,Rodri,16.0,es ESP,CM,24-335,35,48,0,9,35,4,1,48,1,1,100.0,0,0.0,33,96,30,0,0,0,0,0,41,0
7,Fernandinho,25.0,br BRA,"CM,RM",36-019,90,82,0,14,58,11,2,82,3,1,33.3,2,66.7,51,225,137,0,3,0,0,0,62,0
8,Kevin De Bruyne,17.0,be BEL,"RM,LM",29-329,90,77,0,11,40,28,2,77,6,6,100.0,0,0.0,52,318,225,5,7,1,1,3,62,2
9,Oleksandr Zinchenko,11.0,ua UKR,LB,24-159,90,105,2,28,64,13,1,105,0,0,,0,,69,231,124,2,1,0,1,0,79,4
10,Rúben Dias,3.0,pt POR,CB,24-009,90,104,9,50,52,2,2,104,0,0,,0,,69,231,143,1,0,0,0,0,81,0
11,John Stones,5.0,eng ENG,CB,26-360,90,100,16,58,40,2,2,100,1,1,100.0,0,0.0,76,450,246,0,0,0,0,0,79,0
12,Kyle Walker,2.0,eng ENG,RB,30-360,90,86,6,21,58,7,0,86,2,1,50.0,1,50.0,58,325,168,3,3,0,1,1,68,0
13,Ederson,31.0,br BRA,GK,27-279,90,38,33,38,0,0,0,38,0,0,,0,,27,120,46,0,0,0,0,0,21,0
14,14 Players,,,,,990,859,67,247,462,156,37,859,20,17,85.0,3,15.0,578,2733,1470,25,19,8,12,9,682,45
