,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Demarai Gray,11.0,jm JAM,FW,26-250,88,22,27,81.5,303,49,15,16,93.8,2,2,100.0,3,5,60.0,0,0.0,0.0,1,2,0,0,0
1,Neal Maupay,20.0,fr FRA,FW,26-203,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Dwight McNeil,7.0,eng ENG,LW,23-103,90,24,35,68.6,366,166,14,15,93.3,3,8,37.5,4,7,57.1,0,0.0,0.1,1,0,1,1,1
3,Alex Iwobi,17.0,ng NGA,RW,26-306,88,41,55,74.5,655,319,19,24,79.2,10,15,66.7,6,7,85.7,0,0.0,0.1,1,3,5,1,8
4,Tom Davies,26.0,eng ENG,RW,24-248,2,1,2,50.0,3,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Amadou Onana,8.0,be BEL,CM,21-201,90,13,19,68.4,175,54,8,11,72.7,4,5,80.0,1,1,100.0,0,0.1,0.0,1,0,0,0,2
6,Idrissa Gana Gueye,27.0,sn SEN,CM,33-160,90,34,44,77.3,469,141,22,23,95.7,9,11,81.8,1,6,16.7,0,0.0,0.0,0,2,0,0,4
7,Abdoulaye Doucouré,16.0,ml MLI,CM,30-063,90,29,41,70.7,306,40,22,26,84.6,4,8,50.0,0,0,,0,0.4,0.3,3,2,0,0,1
8,Ben Godfrey,22.0,eng ENG,LB,25-049,90,17,38,44.7,346,153,7,14,50.0,3,11,27.3,6,9,66.7,0,0.0,0.0,0,2,1,1,1
9,James Tarkowski,2.0,eng ENG,CB,30-106,90,20,30,66.7,404,172,8,10,80.0,7,9,77.8,5,10,50.0,0,0.0,0.0,0,1,0,0,3
10,Michael Keane,5.0,eng ENG,CB,30-053,90,12,24,50.0,185,92,7,9,77.8,4,7,57.1,1,5,20.0,1,0.3,0.1,1,0,0,0,3
11,Séamus Coleman,23.0,ie IRL,RB,34-145,90,36,55,65.5,514,286,24,27,88.9,7,15,46.7,3,7,42.9,0,0.0,0.0,0,4,1,0,6
12,Jordan Pickford,1.0,eng ENG,GK,28-363,90,13,28,46.4,659,568,0,0,,1,2,50.0,12,26,46.2,0,0.0,0.0,0,2,0,0,0
13,13 Players,,,,,990,262,398,65.8,4385,2040,146,175,83.4,54,93,58.1,42,83,50.6,1,0.9,0.7,8,18,8,3,29
