,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Roberto Firmino,9.0,br BRA,FW,29-002,67,39,0,1,23,16,5,39,4,4,100.0,0,0.0,25,130,63,1,1,0,6,0,25,6
1,James Milner,7.0,eng ENG,RM,34-274,23,23,2,6,11,6,1,23,0,0,,0,,13,47,33,0,0,0,0,0,15,1
2,Diogo Jota,20.0,pt POR,LW,23-305,90,63,1,5,18,40,11,63,2,0,0.0,2,100.0,44,238,166,7,4,3,5,1,50,18
3,Mohamed Salah,11.0,eg EGY,RW,28-111,90,50,0,5,19,27,7,50,5,2,40.0,3,60.0,40,225,113,5,3,3,2,1,40,8
4,Georginio Wijnaldum,5.0,nl NED,"LM,CM",29-328,90,63,2,11,37,15,0,63,0,0,,0,,46,199,106,1,2,0,1,1,46,1
5,Fabinho,3.0,br BRA,"CM,CB",26-347,90,83,5,25,47,11,0,83,2,1,50.0,1,50.0,57,210,78,1,0,0,1,1,67,0
6,Naby Keïta,8.0,gn GUI,RM,25-237,45,40,0,1,20,19,6,40,0,0,,0,,28,98,49,1,0,1,2,1,30,1
7,Takumi Minamino,18.0,jp JPN,"FW,RM",25-262,45,29,0,3,17,9,4,29,3,3,100.0,0,0.0,22,104,51,1,0,0,2,0,21,1
8,Andrew Robertson,26.0,sct SCO,LB,26-207,90,117,4,24,47,46,7,117,2,2,100.0,0,0.0,73,406,294,5,0,0,3,2,83,17
9,Virgil van Dijk,4.0,nl NED,CB,29-088,90,98,10,48,51,0,0,98,0,0,,0,,74,280,130,0,0,0,0,0,77,0
10,Joe Gomez,12.0,eng ENG,CB,23-134,60,69,8,32,37,1,0,69,0,0,,0,,53,265,154,2,0,0,0,1,50,0
11,Curtis Jones,17.0,eng ENG,LM,19-248,30,19,2,7,9,4,1,19,1,1,100.0,0,0.0,16,82,58,1,1,1,0,1,16,2
12,Trent Alexander-Arnold,66.0,eng ENG,RB,21-363,90,86,1,26,37,24,1,86,0,0,,0,,52,226,132,2,1,1,1,0,50,4
13,Adrián,13.0,es ESP,GK,33-275,90,38,35,38,0,0,0,38,0,0,,0,,20,63,38,0,0,0,0,0,18,0
14,14 Players,,,,,990,817,70,232,373,218,43,817,19,13,68.4,6,31.6,563,2573,1465,27,12,9,23,9,588,59
