,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Anthony Martial,9.0,fr FRA,FW,25-027,90,30,2,2,7,21,7,30,2,1,50.0,1,50.0,24,130,73,5,1,2,1,3,27,8
1,Paul Pogba,6.0,fr FRA,LW,27-292,90,64,3,15,24,25,9,64,1,1,100.0,0,0.0,39,178,96,2,3,1,2,2,51,8
2,Marcus Rashford,10.0,eng ENG,RW,23-062,90,41,1,3,18,23,5,41,7,4,57.1,3,42.9,27,266,181,5,5,3,1,1,31,8
3,Bruno Fernandes,18.0,pt POR,AM,26-115,86,62,1,6,21,35,6,61,1,0,0.0,1,100.0,40,187,107,1,2,1,1,1,45,16
4,Daniel James,21.0,wls WAL,DM,23-052,4,6,1,2,1,4,2,6,0,0,,0,,4,54,11,1,0,1,1,0,4,2
5,Fred,17.0,br BRA,DM,27-302,89,56,1,14,34,10,0,56,0,0,,0,,41,160,96,0,2,0,1,1,38,0
6,Axel Tuanzebe,38.0,eng ENG,DM,23-048,1,2,1,1,1,0,0,2,0,0,,0,,1,2,2,0,0,0,0,0,0,0
7,Scott McTominay,39.0,sct SCO,DM,24-024,64,41,6,17,17,7,0,41,0,0,,0,,24,128,80,3,1,0,2,3,23,1
8,Nemanja Matić,31.0,rs SRB,RW,32-153,26,16,0,4,5,7,0,16,1,0,0.0,1,100.0,13,52,18,0,2,0,0,0,11,0
9,Luke Shaw,23.0,eng ENG,LB,25-173,90,53,2,8,19,26,4,53,0,0,,0,,18,101,69,3,1,0,1,0,26,8
10,Harry Maguire,5.0,eng ENG,CB,27-302,90,48,6,25,22,1,1,48,0,0,,0,,32,213,130,1,0,0,0,0,27,0
11,Eric Bailly,3.0,ci CIV,CB,26-264,90,53,12,35,17,1,0,53,0,0,,0,,30,160,115,0,0,0,0,0,28,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-036,90,60,5,24,24,12,1,60,4,3,75.0,1,25.0,30,202,109,3,2,0,0,0,30,3
13,David de Gea,1.0,es ESP,GK,30-055,90,21,20,21,0,0,0,21,0,0,,0,,8,32,11,0,0,0,0,0,6,0
14,14 Players,,,,,990,553,61,177,210,172,35,552,16,9,56.3,7,43.8,331,1865,1098,24,19,8,10,11,347,54
